"","Immune.magenta","Immune.blue","Immune.black","Immune.red","Immune.greenyellow","Immune.pink","Immune.purple","Immune.turquoise","Immune.brown","Immune.yellow"
"SAM000333_tp2",0.00564927488407197,-0.037586744115315,-0.0342085115839476,0.0136604238493413,9.51160577966837e-05,-0.0287793199249765,-0.0342700612714783,-0.0293908882812328,0.020689297870272,-0.0146324422857161
"SAM000333_tp3",0.00727401214088872,-0.0472145958903279,-0.0531456068707835,-0.00338551274268513,0.0398445263801917,-0.0551590438136555,-0.034353970115141,-0.0395911221815541,-0.00867102854824945,-0.0534436018663096
"SAM000335_tp1",-0.031731295317377,-0.010015466605512,0.0224721676986404,0.00805801665197943,-0.0210510031343104,0.0617452378001782,0.000953459968075915,-0.039543669711042,-0.0153573181403434,0.0168678307642392
"SAM000340_tp1",0.0171946455032463,-0.0367141171799813,0.0280613880783636,0.0474278742923078,-0.0233393640959333,0.0304565487253093,-0.0317768331474407,0.147512625732221,0.0554489449606084,0.0375335368767561
"SAM000340_tp2",-0.00227245095987802,-0.0385758984510946,0.000529765904677111,0.0391335968254078,0.0175175384108052,0.0298167997519002,0.0384281711738965,0.155160111521712,0.0582518839827492,0.0397394909039004
"SAM000417_tp1",-0.0285556193618107,-0.0103538823862048,0.00584908659148733,0.0567493036775013,0.0542035903692687,-0.036085497372895,0.00754261290134856,0.0217794372293634,0.0189647776042619,0.0392341876440899
"SAM000417_tp2",-0.059445080513982,-0.0345400973714877,0.0357371800681451,0.0453046591524239,0.02584519797101,-0.0423494916187012,-0.0594000518680953,0.0104940443810375,-0.0200766423987336,-0.0427996206915815
"SAM000419_tp1",-0.0461793766994137,0.0120833687795335,0.0914559211209443,0.0418748945522239,0.0400498317314633,-0.0320493423524353,-0.0347237534861538,-0.0497655824876723,-0.0206147126431123,-0.036725480701676
"SAM000426_tp1",-0.0127987534569847,0.0159376593251974,0.0132557943663682,-0.0159198201492576,0.0573642381295727,0.0859498362669115,0.0517991240412026,0.00111991102005937,-0.0201802156427353,0.0766049336694803
"SAM000426_tp2",-0.0202213556227138,-0.0271451303550223,-0.0175258726809704,-0.0122292865004816,0.0369862664100979,0.111292745020171,0.0279221879593614,0.0139899548860525,-0.00603075320877429,0.0919408956724279
"SAM000302_tp1",0.0707524372304218,-0.0334675484321728,0.00359749047312033,-0.0180033160531525,-0.0596768532757235,-0.0457673442519008,-0.0649193404286844,-0.0499377676500442,-0.0742069099373383,0.000721414954012841
"SAM000302_tp2",0.0294225657175467,-0.0545656311883171,0.00413095686000451,-0.0323633618100186,0.00210519312877955,-0.0366157651185353,-0.0437610011350536,-0.0339960927628032,-0.0337619653568791,0.0826701407115469
"SAM000302_tp3",0.0981693894001951,-0.0644528392537606,-0.0540888282858419,-0.0385173143317832,0.0409061394314277,-0.0552878219760618,-0.0512216353536011,-0.0488692198956929,-0.0695049367650802,0.00495537147899989
"SAM000343_tp1",0.0542207090480312,-0.0229650411262402,-0.0376409745674116,-0.0243714375073038,-0.0257887436764793,0.00935297366600192,-0.0489594253409628,-0.0686331257596836,-0.0547527967455981,-0.0265291945478061
"SAM000345_tp1",0.0836457865093258,-0.0277837506329333,-0.0256467207453567,-0.072756052387114,-0.0296756464293494,-0.00241538007593995,-0.0565303352678067,0.0355725432949142,-0.0881121418255101,-0.0522519819829275
"SAM000346_tp1",0.000477300017614177,-0.012782772331267,0.00454143108194496,0.0129556843927495,-0.02865564830043,0.0219428201411686,0.0130625149810099,0.0821514040552343,-0.0152145812791728,-0.00748939659169065
"SAM000341_tp1",0.00519273502405892,0.00513009723584817,-0.0135434990832728,-0.0380806860576715,0.0538360603020514,-0.0486923942162507,0.0445818806880813,-0.00552812872386469,-0.047573475965997,-0.0531727493213049
"SAM000349_tp1",0.0762561404451517,0.0630937594984351,-0.0374582751584353,-0.0660185838013008,-0.0119960446888097,0.00531978530194052,-0.037321160197874,-0.0170225655065106,-0.0660395050047395,0.0386348083917709
"SAM000349_tp2",0.070780049179995,0.018997866509971,-0.0415776818611947,-0.0713157748380408,-0.0348003216596314,-0.00257243327435613,-0.0462205690404001,-0.01783577478325,-0.0643971344105323,0.0572068982186906
"SAM000349_tp3",0.0753967975690689,0.0930567011429244,-0.0261972885148449,-0.0739728103708872,0.0213425005666703,-0.0157331876653136,-0.0262657824079914,-0.00510932056929261,-0.0559991320705375,0.0692723682792105
"SAM000427_tp1",-0.0167690441773124,0.023214373879826,-0.00947197409056947,0.0165492141516295,0.03770686711666,0.0265459273298889,0.0217052538988881,-0.00770194356802127,-0.0052114920926908,6.71950444658989e-05
"SAM000427_tp2",-0.00327719477893578,0.00792834417427709,-0.0247677605389467,0.0293827752954277,0.0228509244587998,0.0339648272680369,0.0071925773947858,0.00101234811302296,-0.013013539853795,-0.0149501018570127
"SAM000350_tp1",-0.0449406789478132,-0.0130262940934914,-0.0160177413622922,-0.00131506209272674,-0.0041537845573672,-0.0500584890218029,0.0234079667168659,0.0962685022582034,0.0180855731458346,0.00837404430678858
"SAM000350_tp2",-0.0231566838272145,-0.0204579958895039,-0.0247565981367194,-0.019625956209527,0.00379209738768397,-0.0474498768379681,0.0294838571757982,0.0846883098976668,0.00137904492268684,0.0116876407503613
"SAM000350_tp3",-0.0459433726109009,-0.0520964432715876,-0.0498007893610965,-0.0627041948521221,0.01405346983509,-0.0581921889751483,0.0218760074380906,0.0348018300374119,-0.0738279304410032,-0.0461031383893148
"SAM000351_tp1",-0.00590516711643149,0.0114642853265876,0.0573356634901683,0.0436901840842068,-0.0484466650299911,-0.0113183151944849,-0.0376746692802745,-0.0026036794867107,-0.00426387258835635,-0.0370221080879304
"SAM000351_tp2",-0.00244226908033476,0.0251647759754859,0.035397575323889,0.0345007745815034,-0.062894336372704,-0.0100750692039089,-0.0373171699518478,-0.0021287972090915,0.00359234297004864,-0.0183014229776419
"SAM000351_tp3",-0.0223248177524064,0.013248777082836,0.00439325504887992,0.0355316358360103,-0.0340212219991664,-0.0101164522193878,-0.0232484919399765,-0.00508642129098286,0.0185140017121403,-0.0192232697092029
"SAM000311_tp1",0.0148181207679942,0.0300258688789304,0.0468357165924063,0.00735014179523652,0.0115330729011056,-0.0299388316943588,-0.0517712685207644,-0.0324688608581239,-0.0546971159616891,-0.040748961155923
"SAM000311_tp2",0.0731171190206934,0.0407540461176026,-0.0438411395944556,-0.0564561928764292,-0.150651199510572,-0.0318660986921252,-0.0767041802962864,-0.0512084001480055,-0.0688649321920063,-0.0380685505869527
"SAM000311_tp3",0.0119181439105398,0.00842307586251503,-0.0246398267930989,-0.00281754397378966,0.049579598118161,-0.0272548913111909,-0.0463643661089899,-0.0403196632955447,-0.0732920098309384,-0.064768364060929
"SAM000428_tp1",-0.011611339005543,0.0605203831997128,0.0344761932922935,0.0622591843908523,0.0667541434724829,0.134607814541853,0.0655311651911665,-0.0160890672326174,0.00750662007765325,0.00684819938044359
"SAM000428_tp2",0.00941113796913764,0.0258510273377026,0.0159673025652409,0.048365991775264,0.0809497635827071,0.0815009537545624,0.0482215125749885,-0.00324119230270212,-0.0198033800710793,-0.0536451009299424
"SAM000430_tp1",-6.07207899085108e-05,0.0155185999839479,-0.0303240305822402,0.00631857608754318,0.0703188917996054,-0.0216417521628886,-0.0299017901915881,-0.0558602625966937,-0.0667452884193024,-0.0853385513121883
"SAM000348_tp1",-0.066407110484625,0.0293340088510658,0.0049367595782703,0.00862675879468193,0.0165664342354883,-0.0219237152656595,0.125404649523152,0.0992905654446023,-0.00418632012668066,-0.0147508962496957
"SAM000348_tp2",-0.0760307361239966,0.0208594229928953,-0.0104169396887094,0.0181446554606404,0.0388538142826011,-0.0180008053357721,0.172786222989011,0.110590661049122,0.0214139827712717,-0.00817333223030357
"SAM000277_tp1",-0.0254224569720937,-0.0268286644979807,-0.0399878366614157,0.0821657938850868,0.014882333516829,-0.0264925175607709,0.0517832712841233,0.110478380116269,-0.0422117315040475,-0.00169003517933375
"SAM000277_tp3",-0.0530466687950224,-0.0208986545750556,-0.024872198300681,0.073897380651509,0.0301636949951583,-0.0173847783904133,0.0439146545032317,0.125775578169766,0.00434718626084681,0.0120797289073444
"SAM000356_tp1",0.153100148189523,-0.0141231278391825,-0.0280385668645091,-0.0553833669409562,-0.00113202825647056,-0.0314335086495667,-0.0310044855846066,-0.0152130147485336,-0.0926582206425911,0.0167940116306944
"SAM000356_tp2",0.152953191833303,0.0339806928562805,-0.0486977338940803,-0.0611606208372048,0.0268984637073847,-0.0214180114663392,-0.0169433006466804,-0.00680821306088422,-0.0702809799994067,0.0578083988051729
"SAM000358_tp1",0.0364167944257342,0.0257484302231568,0.00431099376372748,0.0283620529475705,-0.0200406639702661,-0.0285845350907758,-0.00102699507913804,-0.0407001593346425,-0.0763363816307503,-0.0985952370261983
"SAM000360_tp1",-0.00174935101498519,0.102693603536665,0.103864626366722,0.0552248596566709,0.0323154070914918,-0.0134362176267083,-0.035193674716426,-0.0233234824881419,-0.0216208016810349,-0.0180147547890021
"SAM000431_tp1",-0.0410601293880481,0.000641949953866773,-0.0260917160614725,0.0689626753006309,0.0211959003269625,-0.0173760672671154,-0.00252040728968295,0.0886519293045977,-0.00405507436506196,-0.0179313296434469
"SAM000431_tp2",-0.0421691607043763,0.0749321630141413,-0.00748561999756672,0.0783381045731214,-0.046350412505379,0.0335515095722776,-0.021392770650556,0.0855212735744205,0.0254927057605105,0.0469172983481186
"SAM000363_tp1",0.0507682673272782,-0.0232354022013428,0.0149335618326538,-0.00949399546803183,-0.054613992210122,0.0674355851739016,-0.0166521752673739,-0.020640368910768,-0.0359689654328719,0.0534844099350436
"SAM000363_tp2",0.0314759027456023,0.0199523111055825,-0.0160716449913693,-0.00583234840926209,-0.00612465489747007,0.0891152153371118,0.0226229645774415,-0.0123487210564604,-0.0072657894290855,0.0685714004254425
"SAM000363_tp3",0.0193075361191041,0.0520267838527074,-0.00310856567679068,0.00242470796313495,0.0475773893800733,0.0646841303243496,0.0513697584991274,0.000701875212318003,0.0185054346253269,0.0710579510889558
"SAM000364_tp1",0.00563673611347145,0.101444164264943,0.0173744908802657,0.00303591271451405,-0.0590356855930963,-0.00330495232005351,-0.0415930597877474,-0.0467124991811672,0.00692867929799789,0.0147231209866562
"SAM000364_tp2",-0.0227214714700481,0.107865119454939,0.0255965826738575,-0.0046595323264542,-0.0039427265338718,-0.00089866799164956,-0.0340015915125074,-0.0431623707755511,0.0290134327696803,0.0559333335819489
"SAM000364_tp3",-0.0165243609693294,0.0616093273933965,-7.86586309964119e-05,-0.0112057493474404,0.00395317676166215,-0.0330561673007237,-0.049025967032018,-0.0519988251036591,-0.0243609849462583,-0.0364595627949446
"SAM000372_tp1",0.00972308322298829,0.0194158115845854,0.026043914481231,0.0935383916801279,-0.00120428158556813,-0.0393080838466573,-0.0547498588018766,-0.0704550180046239,-0.029141878316178,0.014108881076386
"SAM000366_tp1",0.0403086500171899,0.0148526587388882,0.0260296722580427,-0.0261891079531157,-0.0461311376117845,-0.0213592018659193,-0.0393267073851871,-0.0319764251845257,-0.0364760669674079,-0.000288156853195502
"SAM000380_tp1",-0.00330178446571822,0.0444714819591212,-0.0117023387635379,0.0315753452682374,-0.0905160525598008,0.0731306912962978,-0.0111144227286837,-0.0264254360644132,-0.0125215356408613,-0.00029041711958682
"SAM000285_tp1",0.0135664123415601,0.0133434503323418,0.00129403417487183,0.0237853303539328,0.0174474773193493,0.0465953411995727,0.038580648177615,0.0192531197081339,0.0341412215319174,0.0810011823487075
"SAM000436_tp1",0.0277750864862961,0.00588270464957553,-0.0378255167234738,-0.0205195826387333,0.0440223142952129,-0.0265348530619099,0.0132047033249197,0.0132958898243536,-0.0140698684146979,-0.00950987110477263
"SAM000436_tp2",0.0426964303163381,0.0417129607122343,-0.0326097370531394,-0.0242650486660151,0.0317273652050723,-0.0034672023008148,0.0153830414743713,0.0109441800409884,-0.000671082110687514,0.0363631790519951
"SAM000383_tp1",0.00465953110382678,0.00706930167613663,0.123569651457772,-0.00410589291493681,-0.047480803375251,-0.0443676007593799,-0.0429647617505924,-0.0179632379510805,-0.0201125877945022,-0.0253572275969875
"SAM000393_tp1",-0.0230016216850931,-0.0440517601057821,-0.0382532436381285,-0.0327669565243234,-0.0711540501666837,-0.0408945937255092,-0.0234391061884379,0.0817271276336818,0.0362034028021526,0.0177026670444492
"SAM000393_tp2",-0.041078833887923,-0.0489808202254144,-0.0297160529802095,-0.0265421572856302,-0.0579388742697318,-0.0397913169824526,-0.01085216840392,0.10274760345926,0.0869423665134693,0.0342367935430017
"SAM000387_tp1",0.00923219980821762,-0.0351741155531079,-0.0343452250685831,0.0303671602090382,0.011980830189953,0.0501670508891569,0.0239599230846027,-0.00514228900063369,-0.0415624914845243,-0.0132025836685753
"SAM000395_tp1",0.0512547863779844,0.000149550069017531,0.00235683523498741,0.0143529104548856,-0.0136532347093969,0.0233847954737756,-0.0206244097398277,0.0162429618008168,-0.0318191647425952,0.0629366855518151
"SAM000395_tp2",-0.00356078303526954,0.00950767513010476,-0.00830720000918467,0.0205991023344303,0.0019817822700262,0.0155659163774309,-0.00871931764805585,0.0494317362583855,0.0244025557147202,0.0873384901226441
"SAM000398_tp1",0.0438290746238586,-0.00410550247733785,-0.0177481058859429,-0.00274786786952521,-0.0645212269857978,0.129849646146289,0.0126947439889804,0.00457024121098931,0.0201341455630801,0.118493288956174
"SAM000398_tp2",0.0331982290712493,0.00602065879736817,-0.0283654838057625,0.00997349639885141,-0.0693811626042193,0.161360002245511,0.0276357960416893,0.0142259974696553,0.0443979154586083,0.144633622612281
"SAM000398_tp3",0.0258080696992903,-0.00890792766546226,-0.0368815053225728,-0.00243932419253644,-0.0165961060848106,0.110986412009115,0.0386271241500183,-0.00190865803926235,0.0217129339970437,0.0840883433432918
"SAM000439_tp1",-0.0408421663512207,0.0201268932636086,0.00768943249244738,0.0323109043982504,0.0159026602928395,0.0120092484496546,0.00497339700103918,-0.00466928287868912,0.00479879939608948,-0.0206914122116094
"SAM000444_tp1",-0.0512003547293077,-0.0178340420017157,-0.0161403683426836,-0.0514759830324439,0.0331670935092637,0.0591505167216036,0.0283132705909498,-0.0150838721321917,-0.000126109416834304,0.00916584612560349
"SAM000444_tp2",-0.0442399761507899,0.00879592418136544,-0.0298184566880559,-0.0494758946410762,0.00201277774149562,0.0585096994617116,0.00694862500367616,-0.0125802549297906,0.0235541444581895,0.0182726708961043
"SAM000399_tp1",0.00499490754849471,-0.0296778793826266,-0.0531794847878915,-0.0297858385542598,-0.0438397634471619,-0.0440361568029036,0.0219370850023656,0.034384351368387,0.00160842229612576,0.0134194361695081
"SAM000394_tp1",0.0189404187056077,-0.00663388611093412,-0.0618307947749356,-0.0820052391381981,-0.115311494950917,-0.0472527264513098,-0.0493417253203688,-0.0469594280870102,-0.0309988337409557,0.0823061908464171
"SAM000394_tp2",0.00254645665140036,-0.015138839026906,-0.0463219998569463,-0.0677740885713631,-0.0214478419688627,-0.0409953197166006,-0.0316799193851885,-0.0249423393184729,-0.0190065656753664,0.0871832878553523
"SAM000394_tp3",0.0310938597685065,-0.044104923143204,-0.0434002624477147,-0.0640641205929135,-0.041834080093259,-0.0419586233966041,-0.0546430421906034,-0.0303039228795913,-0.0605008231063068,0.0921365875513433
"SAM000401_tp1",-0.00698841055917493,0.0171561798845972,0.0332281149446924,0.0234679844104737,-0.0527578215988592,0.040051638012354,-0.0434385089136955,-0.0379730862290442,-0.0303024176162597,-0.0087913853948083
"SAM000405_tp1",0.000230167777318131,0.00320905814605482,-0.0276697470094421,-0.0109264707294503,-0.0136365520169758,0.0329913202822,-0.00924684201790768,-0.0147223659242243,-0.0134166050933789,0.0121343191818895
"SAM000405_tp2",-0.00107568657852464,0.00891525103280605,-0.0345830476359107,-0.0204016432095642,-0.00376977148609867,0.0301124226701875,-0.0192600817834942,-0.00929703208535828,-0.00996655254762121,0.028969550693795
"SAM000406_tp1",-0.011012680685709,-0.0656242360739022,-0.050477433530937,-0.0351861628681091,-0.00384034127569294,0.0463716949433293,-0.00431008623718095,-0.00376540100259407,-0.0272435378449646,-0.0536646984391861
"SAM000440_tp1",-0.03008633997266,-0.000980733991938645,-0.0207335885313528,-0.0203987729653585,0.0431373584003957,-0.0091257523833886,-0.0154028535064742,-0.0368637286465127,0.0348566018442829,-0.0212823504415607
"SAM000445_tp1",-0.0141495980790865,-0.0367821783275004,-0.0281899015516352,0.0432375560307947,0.048777425946866,0.0380238753954377,0.00827557781060985,-0.0178545682650173,0.0150132395383815,0.0891157403404685
"SAM000445_tp2",0.00395496226689923,-0.0230949522920079,-0.0167263332486285,0.0136384715052389,0.0140671920883157,0.0223729308824066,-0.0283738869092862,-0.0339644501199165,0.0090833727421136,0.0640876604468018
"SAM000450_tp1",-0.0128218779742925,0.0252237094309346,0.00917458412915608,-0.0137710874997965,0.0204255277537425,0.0182046826603785,0.0680314489582235,0.0509974455422981,0.0211072572178095,0.102819518541579
"SAM000400_tp1",-0.0567406788782287,-0.0281728587806662,-0.0394474718282588,0.0300032313278624,0.0184781653576345,0.00699431853419018,0.0408681760142678,0.0530896673038863,0.0126925178662184,-0.0469570705174409
"SAM000400_tp2",-0.0615608939182677,-0.0480036064937006,-0.00216344995764605,0.0348981733746436,-0.00250543532857354,0.0689497534613877,0.0543850081177236,0.069983771030659,0.0657459902818671,0.00156813055799257
"SAM000400_tp3",-0.0619531449211129,-0.0447889083026352,-0.0386843965548973,0.0286354222220743,0.0140619566570446,0.065599251269696,0.0846150124404737,0.0631750926698205,0.0548614135543161,-0.0097379126209203
"SAM000359_tp1",0.171661962211153,-0.0173454441790383,-0.0353473452771712,-0.0529210803789424,-0.0443988297635136,0.00635006254450936,-0.0559268292906326,-0.0361491304049562,-0.0576343945229418,-0.0153985727871691
"SAM000407_tp1",-0.0103394279888179,0.00142169536582624,-0.0351942457396277,0.0258757903156658,-0.0333965976660036,-0.0113499734444449,-0.00918095386904779,-0.0407860593675365,-0.0285424508015101,-0.0205898399553122
"SAM000407_tp2",-0.0341718564568903,0.0439604952682326,-0.0312534425886475,0.0274917361967426,0.0013600036372489,0.01860940527754,0.0245563849991199,-0.0279399818670937,0.0313959517983381,0.0264949456151593
"SAM000407_tp3",-0.0426443903719067,0.0111109549914116,-0.0342107946746238,0.0171454882247912,0.0520200260219618,0.00203753727916868,0.024330254453829,-0.0323575782945053,-0.00411350963603571,-0.0366933500729347
"SAM000446_tp1",-0.0394850966186631,-0.0236739916802711,-0.0297173043928474,-0.0132885024751884,0.0582527604521143,-6.83668873492526e-06,0.0424477275430655,-0.0127696404455357,-0.0197637723072292,0.00689637213820048
"SAM000447_tp1",-0.00124400881404544,-0.00218849112305183,-0.025974710219942,-0.00411798133502893,0.00975815315291009,0.00874675726023654,0.0177609372774356,0.0170585383477265,-0.00755332704210863,0.0149517315837293
"SAM000447_tp2",0.00091839809278783,-0.0172649095992982,0.00683022991638924,0.0170543671756393,-0.0405479014607112,0.0384117014647135,-0.0117866006338903,0.0151474916143142,-0.0318038798659713,0.0116725539927897
"SAM000464_tp1",-0.0422077243159342,0.0274165466067088,0.0738337878897955,-0.00640366743978311,-0.0033378135955425,-0.010675036048146,-0.0219412477929239,0.0389283270740666,0.0536674496446633,0.0584341214482589
"SAM000464_tp2",-0.0382042770540159,0.02676813959245,0.0362136881565959,0.00813329400400822,0.036457902010285,0.0026655072196813,0.0167016498629181,0.0581536605253105,0.0765049215991686,0.103717897549223
"SAM000418_tp1",0.0131219181068283,-0.0153456813652561,0.00747878003357323,-0.00589995581998646,0.040405043341914,0.0202300627875698,-0.0283842098618657,-0.0576408717117568,-0.0301096156508251,-0.0100898288572003
"SAM000418_tp2",0.00818700040720885,-0.00402954653768775,-0.00589283454008369,-0.00621316534941691,0.00204345116882115,0.0252876147222688,-0.0274332383126475,-0.0555236018777748,-0.0206341656123867,0.00773538134401053
"SAM000418_tp3",0.0127721423783393,-0.0141906936655532,-0.0250280260220764,-0.0116793707153847,0.0248381363863998,0.0251203773810997,-0.0239306079901858,-0.0490469008532092,-0.0241151569210513,0.00594278769218965
"SAM000411_tp1",0.00551400235421642,-0.0271891832452061,-0.000948223332746762,0.0248749284300132,-0.024441205683144,-0.00281929798929131,-0.0382578688670687,-0.0211806724015422,-0.0146038640184317,-0.000753906997805968
"SAM000411_tp2",-0.000530414180053871,-0.0235190994648286,-0.0358446160508913,0.0254279506788554,-0.0095537493177279,0.00348684156816951,-0.016705490509752,-0.00774163376633675,0.0138303111387571,0.0319392660135502
"SAM000411_tp3",-0.00859631416579462,-0.0160837473837782,-0.0336541680274735,0.0180230359701846,0.0165303338435596,-0.0099486503962164,-0.0147934005920499,-0.0159363839204428,-0.0105740554142745,-0.0024378708716568
"SAM000412_tp1",0.025613165881653,-0.0383703513463303,-0.00648000260628269,-0.0177093282696115,0.00717206637640666,-0.0480003948935578,0.00977304203887005,0.0176864783372108,-0.0274571987649971,-0.00947948286518998
"SAM000467_tp1",-0.0215333707753583,-0.00837300203173616,0.0181705294894244,-0.050350381613995,0.00547579529691904,-0.0194569130216394,-0.0234586990508803,-0.0179135665450018,-0.00171489566587617,0.0572549541387114
"SAM000490_tp1",0.00927431769317605,0.0191509860390911,0.0526130539438523,0.0480718022970775,-0.00931096079922391,-0.00784411048805519,-0.0221217986649349,-0.00683820596390121,-0.0259127530876022,0.0332399203528811
"SAM000490_tp2",0.0181730814077738,0.00757694266208077,0.00318006337882103,0.0311854966823875,0.0361517560358577,-0.031249226426296,-0.0311071603454417,-0.0178420497484779,-0.0338872207608512,0.0163215279753287
"SAM000313_tp1",-0.0387730750123503,-0.0424503292265017,-0.0311570465302868,0.0626539461415532,0.0404506915471479,-0.0430360352294003,0.0293707388328977,0.00278318319579273,-0.00266204605935752,0.0176746294464554
"SAM000410_tp1",-0.0225802182070198,-0.0235099663200938,-0.0349156333036438,0.00749487375156379,0.0581033164731392,0.0367664826907038,0.0325683880199113,-0.0408957459275026,0.0424502901175548,0.00514597194799223
"SAM000410_tp2",-0.0210038908889179,-0.025609983255887,-0.00512109433038823,0.0151729467649327,0.0179058316726716,0.0386982416994085,0.0231847738562425,-0.042324100835611,0.0318020688438964,0.0101792146392001
"SAM000410_tp3",-0.0178964290463729,-0.0175711295765356,-0.0171953321232851,0.00946690368850646,0.0496169476844836,0.0285620907467268,-0.00190540959853222,-0.0394420257330235,0.0340109031829109,0.00661744314170801
"SAM000421_tp1",-0.00326686504124453,-0.0722273127388762,-0.0649285882985465,-0.083960916282181,0.0035830704135343,0.00935773990531841,0.0160406894652272,0.0257633753379148,-0.0663871712761732,-0.0321161916365503
"SAM000424_tp1",-0.0233648823451977,-0.0285225873952833,-0.0285478736301414,0.0111659843539783,-0.0107955369475899,0.0729404529252068,0.00753803223391807,0.0226660096975736,0.0395469182992684,0.125013198761087
"SAM000424_tp2",-0.0184039763275729,-0.0128476110856924,0.0119568097847548,0.0104812805504945,-0.0716356998325398,0.0900817283433799,-0.020429510787056,0.00823171735625819,0.009089723760616,0.103575957204157
"SAM000424_tp3",-0.029921917315954,-0.0133396869006064,-0.0386244609095966,0.0279529481587882,0.0133541445669606,0.0895209855431432,0.0315868004737145,0.0269334502862503,0.0212372420681143,0.126463714978472
"SAM000491_tp1",-0.0584864508872458,0.0193162199119293,0.102585390245545,0.0691606462408025,0.0360891129043379,-0.0484283338229506,0.00424797494510374,-0.00468520460736131,-0.00388789949083679,-0.0117672138190445
"SAM000491_tp2",-0.0548835907036984,-0.0143191242832592,-0.0156153859683477,0.0418650897426947,0.0345403590931912,-0.0498450108721207,0.00908594963580927,-0.010121332210349,-0.0135069015277354,-0.0237223694238005
"SAM000330_tp1",0.00847881240325119,0.0635756021346865,0.00598303538263817,-0.0137409536676414,-0.0146170845014224,0.0043256566808479,-0.0326139463476675,-0.041188796185017,-0.0243608228075108,-0.0371204081421645
"SAM000330_tp2",0.0159359176355998,0.0297518402494361,0.0268081584092989,-0.0153382705552887,0.0158334244862088,0.00551089088669618,-0.0160491268962625,-0.0574845364128354,-0.0332920655017775,-0.00687892473649221
"SAM000397_tp1",0.01884901089743,-0.0424987231931738,-0.0376725621205641,0.000514898832947341,0.054787785097754,0.0310716995930976,0.0840336704359499,0.00168378143851271,-0.0248812463830032,-0.0221616386806921
"SAM000397_tp2",-0.0253534239174965,-0.0457810808674667,-0.0319725018142597,-0.0112655796767865,0.0715197154084059,0.0502519059920864,0.135912014280524,0.0256024566600019,0.0117133055156528,0.010154932452912
"SAM000354_tp1",-0.0271082716704082,-0.0360862416309678,-0.0533923441808683,-0.0649229914662526,0.0161511274762768,-0.0455283037336966,-0.0200547595535579,-0.0291054351577222,-0.0422810940093105,-0.0214222957173506
"SAM000354_tp2",-0.0416501571767035,-0.0316742270771966,-0.0464743655818857,-0.0739585572883169,-0.00726303954887007,-0.00612839282124056,-0.00313602455807893,-0.00619246201551043,0.00718579915200404,0.0507490643808538
"SAM000495_tp1",-0.00056744120429386,0.0237682791937329,0.0632476034633966,0.06232813237457,-0.0294904134402451,0.00636234474289176,-0.0496567774331931,-0.0585423751287415,-0.0285409672804924,-0.0260668911432062
"SAM000495_tp2",-0.00305123518674454,0.0259309188280782,0.0486602143803098,0.0533628161027524,-0.0466043796556575,0.0055126709358631,-0.0554531908075135,-0.0639592256988065,-0.019518072563158,-0.0264375026208225
"SAM000496_tp1",0.0122159427414385,0.0532817817144098,0.0546271536169898,-0.0467511028200331,-0.0217355201169279,0.0413237780928279,-0.0218414494698139,-0.0194046676364504,0.0238777803112576,0.0240328251030557
"SAM000496_tp2",-0.00648664870355335,0.0238247829918737,0.0230513054471959,-0.0600659607583366,0.0377247773057341,0.0488393477096749,0.00707484746945036,-0.0174518984537928,0.051769274058156,0.0541119204188198
"SAM000362_tp2",0.0704033577401326,-0.0268866747909883,-0.0443559844060296,-0.0347680437048294,-0.0633128678507489,-0.052382001258808,0.0133550260931704,0.0296874467549562,-0.0703169349413827,-0.00403979558704436
"SAM000362_tp3",0.0358349076622658,8.55086131826093e-05,-0.0210303566683288,-0.0159143385678527,-0.0534768200736896,-0.0472679032258203,0.0464578774583434,0.060900718190335,-0.0216574313744459,0.0136886843930908
"SAM000425_tp1",-0.070679891519068,-0.0278351683848854,-0.0400296258286015,-0.029593529500924,0.0469098446507519,-0.0182977483185153,0.0504383121631178,0.0910185766473644,0.0431200873182608,0.0309400138906273
"SAM000425_tp2",-0.0711351342011236,-0.0201615902373041,-0.0271200848125286,-0.0246037804536884,-0.0578995699570914,-0.00146145754708312,-0.0315348230850187,0.0878512325819536,0.0704319433392904,0.0489456221045378
"SAM000429_tp1",-0.034725596803673,0.00683484926421283,-0.02187206603787,-0.0001312817430699,-0.0242255217585862,0.0565645327476825,-0.0115946337993417,-0.0078103673272622,0.0299195819466745,0.0142652812296344
"SAM000429_tp2",-0.0154511313897168,-0.0227127387227666,0.0650666255681043,0.0172522265490854,-0.114841014759415,0.0527765795006359,-0.0306413250816953,0.0170379204436099,0.039779926730993,0.0356209953525811
"SAM000429_tp3",-0.00873335292451802,-0.0151652028185157,-0.018282353237314,0.0015656598780679,-0.102558136361569,0.0653010135602682,-0.0293432217563827,0.00374283682582989,0.0108622931203356,0.00715646792636477
"SAM000501_tp1",-0.0265397307034113,0.0305229216302088,-0.00991855614077925,0.0289065197239758,-0.000933523620475618,0.0144431439901867,-0.0143543351681097,-0.0420799407496543,0.0136933048371686,-0.0170590567379352
"SAM000501_tp2",-0.0048697028943852,0.0422457227402959,0.087485733567124,0.0266340375400578,-0.0827060100759298,0.0239648102390518,-0.0387473810097871,-0.0337591015731018,0.0116474273860348,-0.0100834723678699
