"","Metabolome.magenta","Metabolome.red","Metabolome.yellow","Metabolome.green","Metabolome.black","Metabolome.blue","Metabolome.turquoise","Metabolome.brown","Metabolome.pink"
"SAM000336_tp2",-0.0393479770773308,0.0196351564380294,0.0358836560975016,-0.00357756442407744,0.0675697151411522,0.0813447057928316,-0.02301087591881,0.0175892964796246,0.0153766846290628
"SAM000209_tp3",0.00466065621243519,0.0334538141312446,-0.0354981931683361,-0.02367725916267,-0.015636207125374,-0.0303298621114147,0.0183709392076619,0.03738257312306,-0.0314985377494373
"SAM000217_tp3",-0.0111053785878767,0.0743643320249574,0.140010006416565,0.00270257994311815,-0.0271086770764881,0.0364237758842887,-0.0514114649901722,-0.0736915423361858,-0.0617749407493354
"SAM000212_tp3",-0.04162918178803,-0.0263132696664938,-0.000869678236123579,-0.00929937229096686,-0.0258681622351091,0.0405653682024231,-0.00934393669663562,-0.0692794035920745,-0.0369334266682701
"SAM000407_tp2",-0.0281900940720076,-0.0411082237342705,0.00659255923731948,-0.00245601790108962,-0.00765091144103667,-0.0656516629969695,-0.0119226901437462,-0.00254672202834048,-0.0347212962415105
"SAM000395_tp2",-0.0243696627943431,-0.0229814414206539,-0.0284313180057522,0.00823398246551191,-0.0279784036605358,-0.0213686579483157,-0.0316934255730267,-0.00688536284485438,0.00492334468561026
"SAM000210_tp3",-0.0249337960090281,0.0598891166411364,-0.0503629470937856,-0.0164517735696188,0.0247887076104779,0.0516159922416226,0.0157173263058521,0.0240638064222687,-0.0642738440341249
"SAM000271_tp2",-0.0180743384343,0.0781776560863487,-0.0391119784037461,-0.0066372533808961,0.0294697247082101,-0.00605584699504023,0.0356540615452436,0.0207855984182951,0.0208081405548733
"SAM000340_tp2",-0.00747693620246711,-0.0679994125466118,-0.00238767751075842,-0.00810325590835774,-0.00432295801717815,-0.0191938217013214,-0.0311869193854867,-0.0413574249483858,-0.0370926006047713
"SAM000305_tp2",-0.0245949210449383,0.00975823894461701,-0.00631525575462655,0.0306017794105255,0.0536704252018319,0.0748704387716878,0.125690464951883,0.0640473152275135,0.126446837521377
"SAM000361_tp2",-0.00963957108730389,-0.0305236110468223,-0.00233003664038017,-0.0303332353502794,-0.0558002616316316,-0.0401510313786746,-0.0408974099179287,-0.0339697060200637,0.0103817052907719
"SAM000348_tp2",-0.0347242859584681,0.00349330891515256,-0.0270645277408707,0.0336729767474963,0.0633971406980099,0.0522615100937238,0.0461950097920481,-0.00703078306291715,-0.0220884118996656
"SAM000311_tp2",-0.0386522292602142,-0.0443366284960058,0.0473768862480057,-0.0159520667396902,0.00046956899658376,-0.0294422784152085,-0.00908540978055527,-0.00384170500359385,-0.0850468056285256
"SAM000321_tp2",0.0266048931702638,0.0209707354990926,0.0176662601153841,-0.0205612494215136,-0.035640266526319,-0.0135042999995416,-0.0222485856515238,-0.040764116098746,-0.035892955393196
"SAM000364_tp2",-0.0378652895444136,0.00998817284641184,-0.00725420508880184,0.194178897164915,0.0515567695101739,-0.0267265147084468,0.193911555600131,0.0378227926014707,-0.00267302512771107
"SAM000350_tp2",-0.0330855300311939,0.0138928286195979,-0.0269630257024819,-0.0225721540218405,-0.0437269989134727,-0.0174106761862795,0.0835851091211332,-0.0631549517290898,-0.0347271816997146
"SAM000333_tp2",-0.0110250570178195,-0.0105637718822507,-0.0303889212969128,-0.0305619987310968,-0.0434612531440737,-0.0625438695981305,-0.0350484868365067,-0.0246519208162722,0.0376670049866562
"SAM000301_tp2",0.0217025139377997,0.0825558795037059,-0.0704060963033284,-0.00828570539213562,-0.015948576063186,0.0267279217863476,0.00632575755771123,0.13696780855938,0.0345303055888463
"SAM000433_tp2",-0.0300249917341918,0.000755058217771616,-0.00575666826034087,-0.0155153134194999,-0.0599054856698793,-0.017132273715668,-0.0182916306162647,0.00181243440451524,-0.0381130180120162
"SAM000327_tp2",-0.0353435993492292,-0.0261553548701913,-0.00233019268171651,-0.041262634826887,-0.0594145191589521,-0.0635206681683913,-0.0489746015574948,-0.0132812253315188,-0.0426393243678401
"SAM000396_tp2",-0.0331471574517793,-0.068856424155507,-0.0312744685039607,-0.0141941251208114,-0.0278525421249543,-0.0304840344230363,-0.0147281436191375,-0.0309291239085391,-0.0235689227023619
"SAM000220_tp3",-0.0413733744311451,-0.0142450903050986,-0.0150197503086674,0.049051097901863,0.0885802659591981,0.1022328653018,-0.024413010943419,-0.0197056484753266,-0.0702208658755381
"SAM000426_tp2",0.227930514803147,0.00103602645066842,-0.0376744505757889,-0.0220391594829371,0.0146479239588867,-0.0427574369582649,0.0519982221656082,0.088168319096132,0.0334924264501748
"SAM000313_tp2",0.0648345402920186,-0.0214794264628176,-0.0523115109234657,0.0194510967490243,0.00156447357747925,-0.0238984850714826,-0.00993650745623017,-0.0678395296654597,-0.00259620143190469
"SAM000351_tp2",-0.0448321844003943,-0.0195650658783035,0.0328563645975943,0.000831218551970106,0.0577185548315752,0.0130709084101021,-0.0133635543003785,0.0321311909196984,0.0461518552500596
"SAM000398_tp2",-0.00441529631167449,0.0262924867092481,-0.0423414599055233,0.00920120198417273,-0.0210258469512235,0.0269165051047682,-0.0256783128405054,-0.0394447312339059,0.0142887776575406
"SAM000326_tp2",0.012620896364051,0.104764035523413,-0.029420319973917,0.0224182017851717,0.0221544470682238,0.0431983758898992,-0.0219375055201994,0.101879515726254,0.00205627336593525
"SAM000410_tp2",0.000423105679825117,0.0527777165709044,0.00370185601692068,-0.028002269308682,-0.0205328674818159,-0.0435594927030048,-0.0223132384432047,-0.0568225248107662,0.0401836688893966
"SAM000302_tp2",-0.0125537958887053,-0.0189636231261106,-0.0175666316598097,-0.0212415832838245,0.0060112846134281,-0.0268022991618679,0.00877281636324553,-0.0630557619313614,-0.0512569834623082
"SAM000378_tp2",0.00959105910164567,-0.0317290294504217,-0.00890379202967229,-0.0106292230239078,-0.0095087378731994,-0.0158975456380147,-0.000423390867804117,-0.00231156704191381,0.0299023183588329
"SAM000240_tp3",-0.0358057541941475,-0.031665239229399,-0.0347424612145667,-0.0284157158864601,-0.0329457576260999,-0.0618578076038858,-0.00576053473824724,-0.0141567684092199,-0.0187066853959489
"SAM000216_tp3",0.0185410791628655,0.0901779703540946,-0.0485607245444951,0.000399911464752601,0.00424890421641609,-0.0218337594361749,0.11333370031836,-0.00548298450141647,0.0597645434709324
"SAM000452_tp2",0.0455455415684236,-0.00799559255980684,-0.0552770959510469,-0.0222544500500932,0.00748862528646312,-0.0250340313023851,-0.00934662776585462,0.0345672132272194,-0.0832514155484165
"SAM000385_tp2",-0.00259694587850398,-0.0663612290299421,-0.0550207968027996,-0.0233675264196195,0.0296271682434155,-0.0204574855174291,0.0823581305537946,0.013037381115413,-0.0141766125412473
"SAM000422_tp2",-0.0449415040959947,-0.0180785451378934,-0.0363701190506769,0.0783806558571823,0.222163867265373,0.0132244561786099,0.103340940124313,0.0400963065328048,-0.0583115031799116
"SAM000379_tp2",0.0503543427775757,0.0590707636101534,0.0686704039471727,-0.0280590106365271,-0.0737651578222602,-0.0530832408952757,-0.00558104249625093,-0.0855462493740754,0.0319370496386979
"SAM000266_tp3",-0.00513277311265021,0.137266067491948,0.0396016634265707,0.0188431338916013,0.0360453943963945,0.149651354365651,-0.0162892573191868,0.0621235757269383,0.166472095380913
"SAM000490_tp2",-0.0350401123321418,0.00818943756811402,-0.012242773916709,0.00520583907934852,0.0179595291263014,0.0677593210622805,-0.0298440248887797,0.00558377894103322,0.0144089646471091
"SAM000436_tp2",-0.0347342693200745,0.0626051044624911,0.0430273044549015,0.00934273716149322,0.0343440620972335,0.0555308861050092,-0.0565975036236652,0.0514240682518994,-0.00864428460623452
"SAM000315_tp2",0.0469706716571416,-0.0299140495546261,-0.0363688753431259,0.0618593342177967,0.059248798610878,-0.0336522830191366,0.0845224376286658,-0.0259451647963217,0.0460071095148721
"SAM000228_tp2",0.0270257266749274,-0.0554763466837097,0.136332566780661,-0.0160054679742761,-0.0443000109936818,-0.0263519329655231,0.102590485855463,-0.0715396006508951,0.0294513652754948
"SAM000393_tp2",0.0019161291303059,-0.0629893313501687,-0.0435900010235342,-0.0235506943023696,-0.0331340073373675,-0.0368753146820999,0.0417666584492767,0.00365983182179765,0.138629931745161
"SAM000368_tp2",-0.015237719012622,0.0377216911208171,-0.0103873291042219,0.0490515315430791,0.00237185495676137,0.00903698734086632,-0.0514595027185297,-0.0315929379836215,0.00456203039174378
"SAM000491_tp2",-0.0378835110251235,-0.0379184055144202,0.0140083726378291,-0.0240204214427238,-0.067181982924764,-0.0234115945998217,-0.0725662611788603,-0.0103855406555268,0.0311500488771337
"SAM000496_tp2",0.0428847576998503,-0.0397572124004003,-0.0601142345540566,-0.0239173329099392,-0.0385217882064076,-0.0339162943421547,-0.015281210846134,0.0296068065967416,0.0230173201384371
"SAM000397_tp2",-0.00402197968558292,-0.0168909911338887,-0.0634745676881972,-0.00566107099335121,-0.0368060571164842,0.0283901294264841,-0.0410225545782802,0.0330542562204747,-0.0225884581035056
"SAM000415_tp2",-0.0166895515663348,0.00495246762988517,-0.0310857157292211,0.00760083931597479,0.00954741320969435,0.014508319971399,0.00512685023048367,0.0902911130553334,-0.0509034267737436
"SAM000476_tp2",-0.0414720627441088,0.126200858338786,-0.0367395379901677,0.00889363164843728,0.0611022218738743,0.0484040841200006,-0.0244208771947068,-0.00317593383966982,-0.0410750531537902
"SAM000499_tp2",0.0124300859838902,-0.0173622829845599,-0.0525932066146937,0.00773142261365471,0.0674549494021479,0.0480343137171755,-0.0281646313762594,-0.00504009050415654,-0.0518577943022194
"SAM000445_tp2",-0.0205565178714184,-0.0116238343727332,0.00161859784554486,-0.0250575697520314,-0.0432212813369539,0.00325310319370515,-0.0184036803139713,0.0392973277298909,-0.00897771370984975
"SAM000400_tp2",-0.013277372316033,-0.0746224441034268,-0.012299723542199,-0.0467108610398235,-0.0737835998787179,-0.0906209176904396,0.0125328490698443,-0.0186801320574769,-0.0354329406252521
"SAM000429_tp2",0.0119742402972642,-0.0515648958339423,-0.0220942397872018,-0.0244159423765686,-0.0184873991386046,0.00205815972361851,-0.0316402111487016,0.0428279781361302,0.00329594045606881
"SAM000352_tp2",-0.0449758602091788,0.0514985315077755,0.0132297652367288,-0.0257684776626503,-0.0766801743248004,0.00719021177676201,-0.0164760029475826,0.00511922982298986,-0.0663449079561629
"SAM000375_tp2",-0.0314697897708365,0.0273540274672391,0.025649835560008,-0.0174662688739877,-0.0225882144942192,-0.0444678950520358,-0.0344827865915204,-0.0332882703018638,-0.0598697348965789
"SAM000248_tp3",-0.0377670773324574,-0.0282231115991599,-0.021059861588365,-0.010927154208917,0.00108429509060098,-0.0260872369653241,0.0162892434939087,0.0540464639659994,0.0228619840721197
"SAM000245_tp3",-0.0321188006690091,0.0147776259247932,0.0945938114749838,-0.0166949567519475,0.0100305619415197,0.023433770764977,0.0343887778805609,-0.000608649965863257,-0.00372618000984729
"SAM000247_tp3",0.0165375709908684,-0.0353944679204732,0.0761493966090862,0.0264259574877353,0.134424229058065,0.0395192199854831,0.0885325060588081,0.0281857865067752,0.334475702248856
"SAM000384_tp2",-0.00232064653257707,0.0628386526195104,0.0797800125941988,-0.0228097022499226,-0.0354636776301283,-0.0272776702349099,-0.0308411673695779,-0.0356527181240748,0.00876233774252613
"SAM000444_tp2",0.167677649162507,-0.0325495306771288,-0.058052303860094,-0.00439520231491678,0.00894802927973286,-0.0258366154557026,-0.0267827637302097,-0.0337746406599512,-0.0776674531604475
"SAM000261_tp3",-0.00605279479474964,-0.0624233852513334,0.0207551750210587,0.00749530956463543,0.00874197272563103,-0.0212805463471239,0.00203499331746071,-0.0518863567635718,-0.142565800783734
"SAM000434_tp2",0.00563621886531934,0.00711515544333537,-0.0143969500766308,0.000256780164365524,0.0964575577254282,0.0352258716295447,0.159808496808075,0.0787119843171862,0.0799542470065667
"SAM000330_tp2",-0.0288359785782764,0.00489420464390051,0.0586316450103506,0.0208830567321243,0.0331941725978137,0.0256250436212744,-0.0348559944544301,-0.0240237239653351,-0.0309233837203551
"SAM000353_tp2",0.0621539228523724,-0.0533152816160019,-0.0297447742707483,0.00695718412156923,-0.000579524192519764,0.00114864680059956,0.0121855508310103,-0.000581979851756167,-0.0210895203470707
"SAM000447_tp2",0.0502027825967017,0.0326046843987807,0.0361879667551801,0.0241964741204772,-0.0362950055802216,0.04048097541276,-0.0128892243795778,-0.0566470060952414,-0.0292123516262015
"SAM000260_tp3",-0.0258363304297434,0.0904590225011974,0.0514579646087543,0.046430351453469,0.0125986039888291,0.0311255711398575,-0.0433735231994596,0.0345879372552109,-0.0342863750245202
"SAM000319_tp2",-0.00316857180540105,0.00362190775033792,-0.0302049427472151,-0.00875508972049281,0.0185024721400406,0.0316858672342679,0.0148842984169871,-0.00297135413045836,-0.0467733872445333
"SAM000466_tp2",0.0118004679362533,-0.0732626896521178,-0.0240893555791249,-0.0172773418665986,0.00684254933577291,-0.0171762782943438,0.0297714131112048,-0.0808922903035667,-0.0996976215852982
"SAM000329_tp3",0.0850917374246476,-0.0820260791394262,-0.057536277662655,-0.0147063486330607,-0.0197873512793021,-0.0616480943773782,0.00824725354229297,-0.0314061340829182,-0.0534578421816465
"SAM000386_tp2",-0.0322224621383381,-0.0498970764593854,0.0372860199379138,-0.0227521430106255,-0.0161461007882507,0.0474960418326669,-0.0353663618954617,-0.0508203674372749,0.0163349270224147
"SAM000253_tp3",0.0785482300641986,0.00989260824753995,-0.0227681939681223,-0.00557408455010462,-0.0490891696080754,-0.0338075955820737,-0.014366101021683,0.0201108590827751,0.06653301449743
"SAM000354_tp2",-0.0343666971552939,-0.0870510878983037,-0.0495972803783977,-0.016332011048303,-0.0280585519157794,-0.0497366134854299,-0.0169582652968518,-0.0496461668454359,0.00108993674988133
"SAM000411_tp2",-0.0322922437248568,-0.0646859124359445,0.0336831919883777,-0.0203108976948916,0.0330230427367523,-0.000787293648023171,-0.00899323843233723,0.0339877379779604,0.0513504979040176
"SAM000370_tp2",0.0246921487210704,0.0626942036342014,0.035565345468016,-0.036033430486809,-0.0849964478936694,-0.0547132073102826,-0.0440779465869885,-0.10355650265382,-0.0575728077750297
"SAM000485_tp2",-0.0236108739899558,0.0172430775008987,0.0377968241758468,-0.029048913160655,-0.0325862098722792,-0.0504487359916625,0.00481273004514145,-0.0218490135353619,-0.0167465501180071
"SAM000214_tp3",-0.0208633349498513,0.101394489854854,0.194888023254972,-0.0214014869886271,-0.0461702612226647,-0.045093987316114,-0.0777315516406624,-0.055834780413553,0.0300714380237995
"SAM000440_tp2",-0.053254172724,0.00937115153298899,0.0503106144439142,-0.00573530534991478,0.0693027450085908,0.0614324933538268,-0.0895087145012549,-0.0712732576722871,-0.0603373417836403
"SAM000405_tp2",-0.0280710552102266,-0.0112461077836594,-0.0232511016811774,-0.00805703771964301,0.119126153319963,0.0340238920480443,0.179341407943644,0.0314567984402714,-0.0141898014288781
"SAM000462_tp2",-0.0286237328736036,-0.0054928213287473,0.0349803322257223,-0.0226422710527156,-0.0454227207095513,-0.0446676380809911,-0.0584764971234555,-0.0223250512629101,-0.0733043698331056
"SAM000417_tp2",-0.0300535649206985,-0.0193157248054545,0.0356211934436334,-0.0197771973367532,-0.053683157934383,-0.0477556001691951,-0.0219109574237751,0.0397338899348795,0.0271163685880181
"SAM000332_tp3",0.00474443873002377,-0.0389784352468582,-0.00837872891254545,-0.0235389338254914,-0.0394339970214481,-0.0692642263471727,0.0130660158972129,-0.0880563264068629,-0.0479225271479118
"SAM000270_tp3",0.0610042629634383,-0.0544684366048272,-0.0442133249509841,-0.0112206399249349,0.00371351447517555,-0.0403885147308266,-0.0228807256421448,0.0381833544333679,-0.0641695261443446
"SAM000425_tp2",-0.017387646575782,-0.00508879561756373,-0.0557578639643178,-0.0160546253071681,-0.0671085862292786,-0.017395125683516,-0.0207085645923012,0.0732321609546335,0.0340046609095629
"SAM000394_tp2",0.0178482083703729,0.000301978689252855,-0.0486426065031852,-0.0208640915655973,0.000919934686128655,0.00195718936226001,-0.00441768721039579,-0.0319259439565958,-0.028775903579076
"SAM000495_tp2",0.00803079204441422,-0.0451426199226178,0.00373411229526657,-0.0262449025450773,0.000998762493033186,-0.0335357466362535,0.121370109029544,-0.00275080423654618,-0.0475962156200341
"SAM000501_tp2",-0.0144692816650319,-0.0172339653248595,0.0146740603252743,-0.0342478170201235,-0.0668091191144924,-0.051437775179614,-0.0283161420650872,0.0204755494633403,-0.0407639540544358
"SAM000526_tp2",-0.00714750470600244,-0.00523810985406721,-0.0523120316321686,-0.00781438038830098,-0.00530687458828501,-0.0231535435391293,-0.00609502597469218,-0.0249886809860905,-0.0480832631217867
"SAM000498_tp2",-0.0392289226303344,0.00260489485749245,0.0599607842591523,-0.015001681343087,-0.0304595563344955,-0.0018022605433777,0.0252111686614787,-0.0254698594471921,-0.0197233246676934
"SAM000223_tp3",-0.0123388625844604,0.0200690379048262,-0.023570830967523,-0.0231702950355715,0.0113634838738991,-0.0499123002314904,0.0363160249146773,0.0275314014020968,-0.058457042828203
"SAM000408_tp2",-0.0429181484187059,-0.0677738951084305,-0.0240974071165597,-0.0273290369192858,0.0147423112235893,0.00724866492456677,-0.00358862652129821,0.0147178361031215,-0.0250771818410678
"SAM000464_tp2",-0.0269849876028474,0.0801027821756521,-0.0194568174616329,-0.00149645169592781,0.0355192067602428,0.0187826513827397,0.0140987468964389,-0.058838526057247,-0.057549533615445
"SAM000416_tp2",0.175487139424306,-0.0156651945321088,0.0477976937752414,-0.0126399191718547,-0.0610065450543963,-0.0254177842116298,-0.0242050139331032,-0.0455717412835373,-0.0338697725836575
"SAM000497_tp2",-0.0358697872942847,-0.0636192628439515,0.0134894377537108,-0.00324444859881052,0.0918640619543323,0.000314797947134947,0.0375566629949452,-0.0144351308967227,0.0100634003116342
"SAM000515_tp2",0.0127986655817869,-0.0165414515613879,0.0799663404776533,-0.0118954873127403,0.0667889064753459,0.0247043713580991,-0.000297768291444697,0.0127889096127458,-0.0499315387032154
"SAM000523_tp2",-0.0235201314991749,-0.0393490681564307,-0.0520340627448608,-0.00548719303193722,0.0506063911572388,-0.00499184886883192,-0.0470398526045031,-0.0148834017910733,-0.0691316666511206
"SAM000276_tp3",-0.0389829820784847,-0.0371683011370469,0.0304970968496863,-0.0246858429309083,0.00591651406794221,-0.0210585115791527,-0.0283730679787343,-0.055899038327583,-0.048133678679704
"SAM000418_tp2",-0.00963549375400739,-0.043124417943207,-0.00723969135784182,-0.0237273100286226,-0.0213547269768323,-0.035715215891006,-0.0478282207814354,-0.00745191095743586,-0.0523666570782702
"SAM000427_tp2",-0.0273693397597515,0.00129285107259557,-0.0376819170739054,-0.0244486239800407,-0.0418876899620885,-0.0181116035912547,-0.0406895202573392,-0.0125943973168002,0.018402525553413
"SAM000273_tp3",0.076741329341421,-0.0516744544830806,-0.0330370481929459,-0.0291515221095919,-0.0522676548995732,-0.0393194909903456,0.00332452608631287,-0.0726797504418672,-0.0296174185759415
"SAM000299_tp3",-0.0387859601964311,-0.0250869734076506,-0.0140027715408821,-0.0163826677224808,0.0147808670065082,-0.00624915339320682,-0.0741994090861028,-0.0183304456911466,-0.0419918506531693
"SAM000484_tp2",-0.0520370203401467,0.000511930704235104,-0.0196891934170516,-0.0341571145806904,-0.0455982778512165,-0.0337131472670827,-0.0290934908462302,-0.0177440050261563,-0.0121900544721993
"SAM000293_tp3",-0.0424966561966323,0.0720358651477003,-0.0422028522780868,0.0537949034292657,0.0280076814886279,0.0169216070160153,-0.0490921227181202,-0.0331078746855231,0.00337064830542823
"SAM000481_tp2",-0.0122841759451813,-0.0396051854986028,-0.04981112626063,-0.0436065837223969,-0.0333021823375424,-0.0879605670553035,0.081543546482226,-0.0623048505140568,-0.0629771082426263
"SAM000288_tp3",0.31340556429698,-0.0490163257300415,-0.0273869284277986,0.014260567747155,0.0357665292339154,-0.0005395955864109,0.0125396716531748,-0.038010544507377,0.0292404587166661
"SAM000448_tp2",-0.0269235646828828,0.0507435664221833,0.0864262653025657,-0.0165463854190162,0.020833010936036,-0.0214817586865662,-0.00453981155097088,-0.0319048534294445,-0.0208487344627889
"SAM000530_tp2",-0.0370194598212987,0.00867040141692748,-0.0757593370049318,-0.022105323583282,0.0243476872795083,-0.0242990893535349,0.0482605710425926,-0.00206367733694081,-0.00382753140188771
"SAM000251_tp3",-0.0269132644334116,-0.0696410674448296,-0.0751268711764298,-0.0289482371048179,-0.0692236383687713,-0.0663978877973099,-0.0134863516718586,-0.0409096010185186,-0.0712704298422173
"SAM000337_tp3",-0.0166953507932321,-0.0462576782131919,-0.0242198149752763,-0.0191219383383977,0.0150041453770332,-0.00794989050718734,0.0771437810417562,-0.0134072228498153,-0.00403022517391788
"SAM000320_tp3",-0.0428441882929185,0.0885529243764683,-0.0378708537914927,-0.000656593061162085,-0.0414845090688694,-0.0431642988327749,-0.0387790790482059,0.00658277963964845,-0.00344049488614293
"SAM000286_tp3",-0.0308033136138456,-0.036691911230271,0.0521387051225095,0.00357690827073619,-0.00670855157418902,0.125764857713919,-0.000390922556926438,-0.0142026182770596,0.0104117248480849
"SAM000201_tp4",0.082897214968784,0.0887554571693317,-0.0655017309743892,-0.000958855069331365,-0.00575923939827874,0.0219052638064327,-0.0360675818840837,0.015030591442018,0.0374245112381196
"SAM000524_tp2",0.238402548586743,0.0770415731246545,-0.0122681702372155,0.0156162591568283,0.0665928692179092,0.0770166792563582,0.00316220039882972,-0.0527835816372017,-0.0516821123692266
"SAM000538_tp2",-0.00492190480296329,0.00430897712587405,-0.0104459808275157,-0.0357187879453077,-0.0800781304178451,-0.0677737797488885,-0.0538596082269715,0.0457372610529261,0.0083257232663639
"SAM000308_tp3",-0.0401682336355002,0.000771921235188361,-0.0257831286619085,-0.0426225715427288,-0.0795457439551411,-0.0730079438895308,-0.0430761358079824,-0.018527439536382,0.0512960185518792
"SAM000312_tp3",0.0903410110235753,-0.00852232246304397,0.0653351930029414,0.0178217225916759,0.0895517343064855,0.0585423817126943,-0.037090175276777,-0.0680522542665651,0.0302316253306373
"SAM000475_tp2",0.0401940472990851,0.0352282463656435,-0.0106636295999706,-0.0259052420704744,-0.0502960405602309,0.0072055626237999,0.0121356088568732,-0.0821937742549581,-0.0397296474096727
"SAM000225_tp3",-0.00345157190267557,0.0151618360168133,-0.00979939488963682,0.00879723617047532,0.0273255985214899,0.0241420791361458,-0.0290233523643876,0.0409615478381368,-0.0200587582644911
"SAM000537_tp2",-0.0176609735456447,-0.0181279204081594,-0.0472670984914067,-0.0367985671692836,-0.0460784586723673,-0.080146602557936,-0.0338606849065967,-0.0297477323121993,-0.0222877839852576
"SAM000536_tp2",0.00494409646997746,-0.0274772231667358,-0.00370613259130617,-0.0429891986565278,-0.0701437769483849,-0.0702855575464403,-0.0633571603957204,-0.0644699547286142,0.00483837298349851
"SAM000529_tp2",0.142831010193712,0.0759858820349619,0.0181895350482026,-0.00241627895719655,0.023164214884545,0.00436141738125885,-0.0272842335876108,0.00701777819843075,0.00620158177288254
"SAM000283_tp3",-0.0011147994696768,-0.0578411463207753,0.0930298274905729,-0.029727737192708,-0.059504195370024,-0.0324885219626886,-0.0533525627434985,-0.0430697216111074,-0.0215726009476745
"SAM000500_tp2",-0.027780203428115,0.0202341286498092,-0.00995551881203852,-0.0162471927333091,-0.0300203695905281,-0.00964975663362156,0.00055259248627743,0.00563141495345714,0.0509340954844397
"SAM000250_tp3",-0.0129455044355572,-0.0854965303286611,-0.0564330764672974,-0.0403875136927534,-0.0703948035355372,-0.0719614624577592,0.115879524624928,0.0063348021479265,0.0466618892297441
"SAM000306_tp3",-0.0250697614704234,-0.0582971664111989,-0.0294253694275017,-0.020518738439197,-0.038526733178768,-0.0239702826713362,-0.0532940737920755,-0.0537238612355734,-0.0192393093472649
"SAM000309_tp3",-0.00339018092308578,0.00521271986745418,-0.0460769536782444,-0.0080428739165677,0.10044861045371,0.0176219408874444,0.0157796276662911,0.0811930617793255,0.0610507815211658
"SAM000470_tp2",-0.0225016564792027,-0.0481463785435476,0.0285733532665018,-0.0430537779602096,-0.0579732630974326,-0.0271622432001711,0.0247345836165176,0.0157777750268864,0.0347243016243223
"SAM000458_tp2",-0.0323254028702021,0.00136840321162302,0.0488106405631989,-0.0132503118759517,0.0720397591803286,0.0121936430249298,0.0627536220381279,0.0293251696491725,-0.0157544389354399
"SAM000304_tp3",-0.0513598745578232,-0.060778543391822,0.029664311966555,-0.0215849066058833,0.0894285033354274,0.10457697839579,-0.0560321370231744,0.0526975398792669,-0.0354238278763062
