"","kingdom","phylum","class","order","family","genus","specie.1","Specie.mergedColors","Specie.brown","Specie.yellow","Specie.green","Specie.turquoise","Specie.black","Specie.blue","Specie.red","Specie.brown.p","Specie.yellow.p","Specie.green.p","Specie.turquoise.p","Specie.black.p","Specie.blue.p","Specie.red.p"
"Streptococcus_thermophilus","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Streptococcaceae","g__Streptococcus","s__Streptococcus_thermophilus","green",-0.0154880612969201,0.014150091607485,0.57795606058461,0.185159781812926,0.0818498131830512,0.0478565195545907,0.013295760224628,0.735282250374616,0.7574004861073,4.92275269947032e-44,4.55931924814145e-05,0.0735031003290686,0.295905829742739,0.771629222320638
"Eggerthella_lenta","k__Bacteria","p__Actinobacteria","c__Coriobacteriia","o__Eggerthellales","f__Eggerthellaceae","g__Eggerthella","s__Eggerthella_lenta","green",-0.0752205460357745,0.0475894034215334,0.57448606913368,0.21704963970016,0.442851409971282,0.368337541870056,0.169479114228447,0.10011199683026,0.298612860853908,2.06489809022318e-43,1.62484568818271e-06,1.99986359000603e-24,7.73370253133215e-17,0.000194132342269422
"GGB9632_SGB15089","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__GGB9632","s__GGB9632_SGB15089","green",-0.0298224781422778,0.0441803335355107,0.571468179605038,0.139997684158463,0.053237602357051,0.00360486211760401,-0.0437899586250868,0.514958496548772,0.334605596049639,7.08693305990594e-43,0.00213249489898096,0.244852876187144,0.937278897587824,0.338898056820974
"Ruminococcus_bromii","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcus","s__Ruminococcus_bromii","green",-0.0450605421490092,-0.0152472739146775,0.54406066910055,0.218016746146306,0.281342073935708,0.0707597389593362,-0.0412640457938181,0.325055839600588,0.739247246735918,2.95432847892734e-38,1.45639030206937e-06,3.64683044072828e-10,0.121972925866627,0.367518139549053
"Evtepia_gabavorous","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Clostridiales_unclassified","g__Evtepia","s__Evtepia_gabavorous","green",-0.0326502548861043,0.0410372993950404,0.539769146424268,0.438268524814806,0.201133951551178,0.116793799107527,0.301242621223416,0.475902205730276,0.370158726879798,1.43199815562228e-37,6.67456119718894e-24,9.16700871000984e-06,0.0105203723842558,1.66410432855156e-11
"GGB4596_SGB6358","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridia_unclassified","f__Clostridia_unclassified","g__GGB4596","s__GGB4596_SGB6358","green",-0.0190519162721746,-0.0229887683665484,0.517187495223843,0.136481690840372,-0.0107153606580079,-0.0386289045693696,-0.0398731505426818,0.677468646143218,0.615748041276994,4.03082015441718e-34,0.00276013353210034,0.815053994445717,0.398926042819049,0.383900084019965
"Adlercreutzia_equolifaciens","k__Bacteria","p__Actinobacteria","c__Coriobacteriia","o__Eggerthellales","f__Eggerthellaceae","g__Adlercreutzia","s__Adlercreutzia_equolifaciens","green",-0.0746010501797703,-0.0153577667268172,0.477706263661059,0.16063886141724,0.103938029010066,0.0858670211405172,-0.00972103516471426,0.102947136395527,0.73742691900814,1.12131393352599e-28,0.000416322381168546,0.0229049551747573,0.0604015636231383,0.831947588010686
"Ruminococcaceae_bacterium_D5","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcaceae_unclassified","s__Ruminococcaceae_bacterium_D5","green",-0.0351819287180714,0.0201758744731884,0.449214857555492,0.00771057180570043,0.128450396561729,0.0137011181994649,-0.068215278662084,0.442356400140149,0.659602745619247,3.63839450709187e-25,0.866334927308718,0.00486860157843758,0.764868181889585,0.136013881356097
"Ruminococcaceae_bacterium","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcaceae_unclassified","s__Ruminococcaceae_bacterium","green",-0.00835690186924293,-0.0144817395179857,0.430707160206719,0.0446062310529574,0.096064052282651,-0.107258228562438,-0.16792408119187,0.85524917362703,0.751898660837133,4.68598531661772e-23,0.329962562845589,0.0355677934225068,0.0188692028431089,0.000222634309497452
"Negativibacillus_massiliensis","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Negativibacillus","s__Negativibacillus_massiliensis","green",-0.0329443987348803,-0.0119109291839094,0.406719652404909,0.0104278089506243,0.0693339915187611,0.099627480672253,-0.0458062926693943,0.471934659835317,0.794854872946059,1.65462950736491e-20,0.819931064039061,0.129694481350268,0.0292438596200325,0.317104620231479
"GGB9524_SGB14924","k__Bacteria","p__Firmicutes","c__CFGB3035","o__OFGB3035","f__FGB3035","g__GGB9524","s__GGB9524_SGB14924","green",-0.041536709008922,-0.0152680261951797,0.392536422535709,0.059907640919013,0.0466894265242184,0.0508710255388506,-0.0508136526628234,0.364358359447467,0.73890524922409,4.27733902841889e-19,0.190570639160459,0.307854466693181,0.266492006742982,0.267032399136147
"Alistipes_ihumii","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Rikenellaceae","g__Alistipes","s__Alistipes_ihumii","green",-0.0334234815593599,-0.00109081573275872,0.365624944125691,-0.0160980383429557,0.026523938055666,-0.00905589264121364,-0.0709909258097398,0.465511655809735,0.981003127051638,1.34840566156886e-16,0.725269517239325,0.562528509242701,0.843292229382447,0.120755337816911
"GGB3005_SGB3996","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridia_unclassified","f__Clostridia_unclassified","g__GGB3005","s__GGB3005_SGB3996","green",-0.0346033342303275,0.0180558840741579,0.36350393349827,0.13520217604928,0.0970113426801646,0.0697341276547763,0.0107530756949229,0.449901928820927,0.693454078962456,2.07496246615925e-16,0.00302744223079118,0.0337824889460553,0.127490198064217,0.814414847438618
"Erysipelotrichaceae_bacterium","k__Bacteria","p__Firmicutes","c__Erysipelotrichia","o__Erysipelotrichales","f__Erysipelotrichaceae","g__Erysipelotrichaceae_unclassified","s__Erysipelotrichaceae_bacterium","green",0.0155110693183675,-0.0118999686045531,0.361852330613502,0.0378373458944122,0.059589576077231,0.0139247039535788,-0.0438986965048974,0.734903747881616,0.795039452831869,2.89608484448187e-16,0.408666254841429,0.192939897184222,0.761146546704601,0.337698879072472
"GGB9523_SGB14922","k__Bacteria","p__Firmicutes","c__CFGB3035","o__OFGB3035","f__FGB3035","g__GGB9523","s__GGB9523_SGB14922","green",-0.0123314740937867,0.00371216096035456,0.358838939272923,0.0350482398502193,0.0661155855158059,0.0312321327150801,-0.0265196072942117,0.787781491682344,0.935416012787645,5.29477832679112e-16,0.444093414842504,0.148511040752412,0.495283824149344,0.562592329383842
"Candidatus_Cibiobacter_qucibialis","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Candidatus_Cibiobacter","s__Candidatus_Cibiobacter_qucibialis","green",-0.0639581841162848,-0.0402950651648285,0.344353016653408,0.219152957555081,0.0467753169305533,-0.048820401509722,-0.123988986961668,0.162243102044458,0.378884333747735,8.81437574412446e-15,1.27983696617201e-06,0.306964425259632,0.286274080408956,0.0065870055280082
"Clostridium_disporicum","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Clostridiaceae","g__Clostridium","s__Clostridium_disporicum","green",-0.0160131602635728,-0.0134922062150426,0.261420996049273,0.0325713963795254,-0.00377784716942676,-0.00145226512736308,-0.00115261274003676,0.726660029295704,0.768350468860236,6.32882544871116e-09,0.476968975392846,0.934275765175782,0.974710221020717,0.979927134505689
"GGB9644_SGB15121","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__GGB9644","s__GGB9644_SGB15121","green",-0.00883093857665651,-0.0122319495110123,0.246631249618717,0.0994860867985215,0.0225345252602914,0.0431367687325542,0.0149204297418018,0.84713650674584,0.789453899996712,4.54162655152255e-08,0.0294750534134906,0.622743338387808,0.34615876601234,0.74464037919554
"GGB9705_SGB15225","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__GGB9705","s__GGB9705_SGB15225","green",0.0181364553029815,-0.0149237396331477,0.200559212926485,0.0714236848599947,-0.0247991570243365,-0.0580397579475002,-0.0334107076723157,0.692155796984192,0.744585700811251,9.73383327732224e-06,0.1185016421366,0.588217268163475,0.204793537982612,0.465682282969737
"Bacteroides_congonensis","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__Bacteroides_congonensis","green",-0.0242969945378904,-0.0182163024890528,0.192360693334301,0.00556636183687831,0.0085186266724763,-0.00342072692512627,-0.0315964387474877,0.5957967522549,0.690870070854926,2.24849072475343e-05,0.903288346599846,0.852479654983814,0.940476580203112,0.490265048438021
"GGB9758_SGB15368","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridia_unclassified","f__Clostridia_unclassified","g__GGB9758","s__GGB9758_SGB15368","green",-0.000983418486344073,-0.0388913532731727,0.189189133790293,0.101695315917082,-0.0624226636941487,-0.157397093488473,-0.0938738883144339,0.982873179283975,0.395727590912341,3.07981825260426e-05,0.0260364043735693,0.172584045898954,0.000545461352885639,0.0400048007451869
"Butyricimonas_virosa","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Odoribacteraceae","g__Butyricimonas","s__Butyricimonas_virosa","green",0.00700185244569944,-0.0243406800468418,0.186997584832065,-0.0590278298908013,-0.0390902281085387,-0.0638361933093454,-0.0713147663343148,0.878520894414306,0.59513561678754,3.81624469415373e-05,0.197176905974482,0.393314227728263,0.163047204566172,0.11906574117657
"GGB9347_SGB14313","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridia_unclassified","f__Clostridia_unclassified","g__GGB9347","s__GGB9347_SGB14313","green",0.00216503163295709,-0.00734263454518292,0.141218366014624,0.064485994062672,-0.0242837061101414,-0.0726521550179136,-0.0734651422757053,0.962305781460097,0.872657603935474,0.00194713387223947,0.158798390408294,0.595997925202161,0.112283008862732,0.108310666312416
"Bacilli_unclassified_SGB6422","k__Bacteria","p__Firmicutes","c__Bacilli","o__Bacilli_unclassified","f__Bacilli_unclassified","g__Bacilli_unclassified","s__Bacilli_unclassified_SGB6422","green",-0.00991221029760749,-0.0196763402315663,0.121409499064517,0.076232861757085,-0.0246710605769451,-0.0634119810257229,-0.0415833480830893,0.828693250576982,0.667519977208958,0.00781218878810596,0.0956130347946915,0.590146491871365,0.16586672786409,0.363819578952256
"GGB4603_SGB6367","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridia_unclassified","f__Clostridia_unclassified","g__GGB4603","s__GGB4603_SGB6367","green",0.0473479097701677,-0.0203143336544574,0.0904469483582275,0.101981461900326,-0.0245552918901732,-0.0611537433402323,-0.0327290606640015,0.301074369705309,0.657414937791586,0.0478821678583104,0.0256173655324791,0.591892545778799,0.181494067843089,0.474837453312192
"Ruminococcus_sp_JE7A12","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcus","s__Ruminococcus_sp_JE7A12","green",-0.0137343927087666,-0.0205407392831283,0.0693865950095853,0.0322330713991055,-0.0252861783029825,-0.0616756483511087,-0.0447642899771125,0.764313974934236,0.653843782314055,0.129403024733794,0.481560489811202,0.580909041287201,0.177789044325722,0.328250073944652
"Lachnospiraceae_unclassified_SGB4882","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Lachnospiraceae_unclassified","s__Lachnospiraceae_unclassified_SGB4882","green",-0.0158573364728176,-0.0221302380311767,0.0211282907773644,0.0261423192956492,0.072096820238151,-0.0599536956002944,-0.045084797809774,0.729215142073659,0.628998027541941,0.644613124707038,0.568165554537782,0.115061637192148,0.190229356358785,0.324795207466458
"Bifidobacterium_animalis","k__Bacteria","p__Actinobacteria","c__Actinobacteria","o__Bifidobacteriales","f__Bifidobacteriaceae","g__Bifidobacterium","s__Bifidobacterium_animalis","green",-0.0114638599753838,-0.00676992272808053,-0.012026222398726,0.0256513589028053,-0.00658473375277326,-0.0329183527096533,-0.0110707255645884,0.802392848426808,0.88251515873807,0.792913991382851,0.575457101894258,0.885706604567874,0.472285245560908,0.809036642575231
"Candidatus_Avimicrobium_caecorum","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridia_unclassified","f__Clostridia_unclassified","g__Candidatus_Avimicrobium","s__Candidatus_Avimicrobium_caecorum","green",-0.0533966812916585,-0.0670604645162734,-0.0140343734477672,-0.0768839308889375,-0.057597281549196,-0.0409608393156486,-0.0223192900758557,0.243443733742665,0.14278310185288,0.759323079099139,0.0928058257246212,0.208272690768412,0.371051789093061,0.62606988128986
"Haemophilus_parainfluenzae","k__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Pasteurellales","f__Pasteurellaceae","g__Haemophilus","s__Haemophilus_parainfluenzae","green",-0.0232163837817953,-0.0105613581356393,-0.0502844891926038,0.0145640149839585,-0.0455505202693762,-0.058064386361511,-0.0138983501708889,0.612255779201555,0.817665104742679,0.27205198480597,0.75053569512898,0.319817226861526,0.204601132184605,0.761584926930616
"Phocaeicola_vulgatus","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidales_unclassified","g__Phocaeicola","s__Phocaeicola_vulgatus","green",-0.151716633009441,-0.0577909929679194,-0.317313898694759,-0.0917458262236823,-0.0724257233503925,0.132851916846061,0.0665715782525539,0.000865011718108572,0.20674433404872,1.15034020395006e-12,0.0447556693867188,0.11340952754699,0.00358053203569332,0.145725304344965
"Eisenbergiella_massiliensis","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Eisenbergiella","s__Eisenbergiella_massiliensis","blue",-0.0330969541414408,0.0468671570496108,0.0809677309158185,-0.00426476757636459,0.118436477357527,0.778392935679584,0.0939672856390276,0.469884101437774,0.306014611158537,0.0766700302113686,0.925827653889507,0.00947358445520071,1.67481810620584e-98,0.039806456222206
"Hungatella_hathewayi","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Clostridiaceae","g__Hungatella","s__Hungatella_hathewayi","blue",-0.0265403697980565,0.0692345308780315,0.133112710833375,-0.0162620290050522,0.135405766593316,0.729689324677708,0.0323007924235631,0.562286395040752,0.130246944392441,0.00351493157716908,0.722585505930162,0.00298339261148123,8.98024857487675e-81,0.480639511652967
"Clostridiales_bacterium","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Clostridiales_unclassified","g__Clostridiales_unclassified","s__Clostridiales_bacterium","blue",-0.114182733263369,0.024672336169514,0.00542579572175202,-0.0621351054321756,0.0656799961357373,0.668321230232729,0.19184418771439,0.0123960291647663,0.590127266226021,0.905719074658925,0.174574059847517,0.151209814420788,2.76197628939285e-63,2.36752783094212e-05
"Sellimonas_intestinalis","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Sellimonas","s__Sellimonas_intestinalis","blue",-0.0342250491225046,0.0442082766997582,0.110826429123089,0.0689874509920001,0.15819498805358,0.661631586800515,0.171903994734438,0.454874255067528,0.334299685772525,0.0152369697264705,0.131627249909705,0.000510611794453378,1.25223641995626e-61,0.000156417721372657
"Lachnospira_SGB5077","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Lachnospira","s__Lachnospira_SGB5077","blue",-0.0176877573998836,0.0179315173010747,-0.0219001814349598,0.0149600912275705,0.0369308512187947,0.649791528386392,0.0128674922631567,0.69939724648151,0.695459820209389,0.632569132807737,0.743985268173605,0.41999237896015,8.4564030867279e-59,0.778791203500806
"Flavonifractor_plautii","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Flavonifractor","s__Flavonifractor_plautii","blue",-0.0791819271530363,0.0151053387080134,0.0590800544032372,-0.0994200881324173,0.280460021573688,0.645226340125119,0.233552529975363,0.0834210510073609,0.741587713653656,0.196780159569236,0.0295835035427241,4.15852303672992e-10,9.65381378184147e-58,2.34270109167142e-07
"Blautia_hansenii","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Blautia","s__Blautia_hansenii","blue",-0.049032119023529,0.0352295841137392,-0.0135522862449185,0.0470135841339724,0.099342902248417,0.614880417423823,0.193741019535866,0.284187061927187,0.441738153302122,0.767348533161871,0.304504277461605,0.0297107705339473,3.7862791242584e-51,1.95761049133534e-05
"Dysosmobacter_welbionis","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Oscillospiraceae","g__Dysosmobacter","s__Dysosmobacter_welbionis","blue",-0.127836257874436,-0.0188889472322576,0.12519451645304,-0.125518374104494,0.284559761515423,0.612416357561613,0.159629136809736,0.00507824793696678,0.680074501765414,0.00607586024784863,0.00594475579062029,2.25001916068003e-10,1.20886287324165e-50,0.000453121666822629
"Tyzzerella_nexilis","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Tyzzerella","s__Tyzzerella_nexilis","blue",-0.0301236496085173,0.0610351914674109,-0.027741491677164,-0.0216214140573022,0.1302650663854,0.501575103234927,0.083500234389346,0.510721290937868,0.182343576614694,0.544725649035528,0.63690782694033,0.00429395548397599,6.97379295115605e-32,0.0678642963223262
"Ruminococcus_lactaris","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Mediterraneibacter","s__Ruminococcus_lactaris","blue",-0.054386578895189,-0.0121740863187532,-0.0249542552038594,0.227729015481949,-0.0150594570578034,0.338028671383542,0.0450454824918243,0.23480272215848,0.790426676705187,0.585885275765983,4.71875202362719e-07,0.742344798752717,2.87661133378123e-14,0.325217726999659
"GGB3433_SGB4573","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__GGB3433","s__GGB3433_SGB4573","blue",-0.0694530139337051,0.0335969856964696,0.190399197848228,0.0961882013171612,0.175414172265075,0.335418614325737,0.268585572387553,0.129035746479352,0.463197507837145,2.73311496829985e-05,0.0353293410927218,0.000113824910741846,4.65029950385843e-14,2.3289812564345e-09
"Lacrimispora_amygdalina","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Lacrimispora","s__Lacrimispora_amygdalina","blue",-0.0644165894104831,-0.0283274932858617,-0.164654039735759,-0.00438064240234218,-0.0598532881339087,0.228324196117243,-0.0384948013549614,0.159248177508413,0.536257826914849,0.000295808035476973,0.92381840724111,0.19097399196204,4.39656993115897e-07,0.400566324358723
"Clostridium_spiroforme","k__Bacteria","p__Firmicutes","c__Erysipelotrichia","o__Erysipelotrichales","f__Erysipelotrichaceae","g__Erysipelatoclostridium","s__Clostridium_spiroforme","blue",-0.0381517557004314,0.0592529884622188,0.249169380708637,0.201411691915611,0.123470998248612,0.219386511679244,0.0552811592907966,0.404780626212062,0.195470550393628,3.26699054163622e-08,8.90449572580546e-06,0.00681823207841117,1.24618096011421e-06,0.227182012868665
"Intestinimonas_butyriciproducens","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Clostridiales_unclassified","g__Intestinimonas","s__Intestinimonas_butyriciproducens","blue",-0.0633283988438006,0.0344519780083537,0.109715855364312,-0.111360490230641,0.0977244783530465,0.195760065309196,0.00729307776787122,0.16642654216755,0.451887718729462,0.0162954161443737,0.0147498179216937,0.0324894015249401,1.59571462507826e-05,0.873509822528019
"Bacteroides_uniformis","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__Bacteroides_uniformis","blue",-0.183495196493652,-0.0340456541604703,-0.158313346508994,-0.22582701025611,0.0104199035025394,0.168568224373383,0.0703185554307209,5.34859115784659e-05,0.457243036001471,0.000505622107258706,5.90768742235228e-07,0.820065244759156,0.000210383051466267,0.124323026680099
"Desulfovibrio_desulfuricans","k__Bacteria","p__Proteobacteria","c__Deltaproteobacteria","o__Desulfovibrionales","f__Desulfovibrionaceae","g__Desulfovibrio","s__Desulfovibrio_desulfuricans","blue",-0.0344562656795621,0.0403362259698734,0.195457185156321,-0.0132534252957003,0.0683079901485956,0.127570578880442,0.00224563641513774,0.451831396685165,0.378397172940821,1.64562176051383e-05,0.772336342427616,0.135481328613441,0.00517143628052491,0.960903514375142
"Bacteroides_caccae","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__Bacteroides_caccae","blue",-0.0755787451524765,-0.036594857378944,-0.070258223625923,-0.0865935176678039,0.0288564455912975,0.127190608513475,0.0698139841324715,0.0985012218551011,0.424236689561625,0.124647121309226,0.0582517512380828,0.528671507479685,0.00530739048195441,0.127053779959053
"Bilophila_wadsworthia","k__Bacteria","p__Proteobacteria","c__Deltaproteobacteria","o__Desulfovibrionales","f__Desulfovibrionaceae","g__Bilophila","s__Bilophila_wadsworthia","blue",-0.0724420720008355,-0.0465786845941914,0.0481271513335243,-0.0964092022673651,0.018528691998917,0.119985199739724,0.152870115773786,0.113327895349942,0.309004542681107,0.293179920586281,0.0349082305151362,0.685848436843362,0.00857256164873806,0.000788688782957382
"Collinsella_intestinalis","k__Bacteria","p__Actinobacteria","c__Coriobacteriia","o__Coriobacteriales","f__Coriobacteriaceae","g__Collinsella","s__Collinsella_intestinalis","blue",-0.0200810544700572,0.00186106481509661,-0.0090770542311642,0.109110153982252,0.00423304940559861,0.0875035439173338,0.0424445477064382,0.661102683840861,0.96759484806706,0.842930785428013,0.016899400463726,0.926377723487551,0.0556486396553251,0.353960303524511
"Clostridiales_bacterium_Choco116","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Clostridiales_unclassified","g__Clostridiales_unclassified","s__Clostridiales_bacterium_Choco116","blue",-0.0239907708935374,-0.000734773829633146,0.0037950399708276,-0.048950227698627,0.0706288000799185,0.0632177496836174,0.0584095934274073,0.600440474776838,0.987203041807308,0.933977337248909,0.284993090033047,0.12266677118038,0.167169821642518,0.201918034615647
"Bacteroides_intestinalis","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__Bacteroides_intestinalis","blue",-0.0317033453226924,-0.00616760693010274,-0.0196964719081976,-0.0563624430920302,0.00870350905182691,0.0365476914226144,-0.00622171178562166,0.488797466652736,0.892901836286361,0.667200183781034,0.21820757747018,0.849315787097753,0.424834489547263,0.891968045228453
"Parabacteroides_goldsteinii","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Tannerellaceae","g__Parabacteroides","s__Parabacteroides_goldsteinii","blue",-0.0214956437036488,-0.0141143992991363,-0.0106090414877663,-0.012916749364932,-0.0191908310361077,-0.0145467642031763,-0.0377276785439785,0.638869379615318,0.757993335061133,0.816856417259329,0.777966504143284,0.675250447486893,0.750821405398528,0.410026767148547
"Roseburia_inulinivorans","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Roseburia","s__Roseburia_inulinivorans","blue",0.0166977062249478,-0.0497589487998734,-0.109236393674508,-0.00419748881593657,-0.0632136657488583,-0.0304256548798149,-0.0204714177860723,0.715471429380071,0.277100554232203,0.0167719272572308,0.926994471601459,0.16719730274599,0.506490667256226,0.654936374377644
"Bacteroidales_unclassified_SGB2135","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidales_unclassified","g__Bacteroidales_unclassified","s__Bacteroidales_unclassified_SGB2135","blue",-0.017799671652001,-0.0154932940222129,-0.0450759241170557,-0.0485412951331333,-0.0210867006307291,-0.059550875059318,-0.0105981703214621,0.697588499854803,0.735196161738694,0.324890541413301,0.289041123527003,0.645264750164061,0.19322964602653,0.817040770114597
"Clostridium_sp_AF20_17LB","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Clostridiaceae","g__Clostridium","s__Clostridium_sp_AF20_17LB","blue",-0.0449862736326172,-0.0463910676724641,-0.148564163622701,-0.0108491529901405,-0.0747394128550339,-0.0826809637851329,0.00862478840676554,0.325854713657973,0.31095943302519,0.00110979017845069,0.812787207581163,0.102308458052852,0.0706174160696836,0.850662630507942
"Alistipes_putredinis","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Rikenellaceae","g__Alistipes","s__Alistipes_putredinis","blue",-0.105331833636915,-0.0910283873131803,-0.0127778867293837,-0.10684806746713,-0.0530956783198406,-0.100906635144122,-0.127234298888136,0.0211277463800244,0.0464606795015101,0.780292082824963,0.0193316126919765,0.246114866028736,0.0272220744145295,0.00529159589446497
"Faecalibacterium_prausnitzii","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Faecalibacterium","s__Faecalibacterium_prausnitzii","blue",-0.0154536799842371,-0.109097847016859,0.0699122910904206,0.137649250681523,-0.132442323292931,-0.11238767756729,-0.152240483608591,0.735847973074523,0.0169118729131286,0.126518121969846,0.00253515807162062,0.00368580517304038,0.0138511939720931,0.000829540954563908
"Roseburia_hominis","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Roseburia","s__Roseburia_hominis","blue",-0.0362589284625775,-0.0416830873295168,-0.0284545725426464,0.0335051466021246,0.00709709921028956,-0.11607212927877,-0.0639745610470668,0.42850506729564,0.362669046446547,0.534430262755466,0.464421634091642,0.876881453145637,0.0110118142825549,0.162135381003791
"Clostridium_sp_AF34_10BH","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Clostridiaceae","g__Clostridium","s__Clostridium_sp_AF34_10BH","blue",-0.0468119326368374,-0.0606387459095825,-0.0862954728962397,-0.0853686257772542,-0.0693535248161083,-0.139822140167728,-0.0788895962572878,0.306585511135301,0.185205740385791,0.0591259189073376,0.0619139796021146,0.129586195280122,0.00216043945155827,0.0845705709069296
"GGB9176_SGB14114","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridia_unclassified","f__Clostridia_unclassified","g__GGB9176","s__GGB9176_SGB14114","blue",-0.0174520621599472,-0.0267707098652098,0.128079481402577,-0.0390703356779229,-0.0442050692759218,-0.143891254747528,-0.123484183960554,0.703212084484663,0.558897731453781,0.00499426561020462,0.393555223296671,0.334334790195958,0.00159165417563524,0.00681225702552622
"Eubacterium_siraeum","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcaceae_unclassified","s__Eubacterium_siraeum","blue",-0.0437346408217928,-0.0300581823429631,0.0435333910937342,-0.0277063941621177,-0.0591673003915731,-0.143982727222713,-0.126229467819892,0.339509153996028,0.51164080750136,0.341738303752708,0.545234907853184,0.196118657677944,0.00158061660303834,0.00566576559312686
"Anaerotignum_faecicola","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Anaerotignum","s__Anaerotignum_faecicola","blue",0.0641920872164829,-0.0463584672143259,-0.0209318883623067,0.03939552556384,-0.0653850074190861,-0.151028746111991,-0.0827102200619603,0.160709678512031,0.311299943903709,0.647692699401144,0.389626756760048,0.153058517213493,0.000913719803209091,0.0705175530099429
"GGB9614_SGB15049","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__GGB9614","s__GGB9614_SGB15049","blue",0.0248549042536685,-0.0692311625142267,-0.045625987880747,-0.0559152399952133,-0.0984056991318252,-0.151850846459579,-0.093913444089224,0.587378583554836,0.130265686092253,0.319015282592579,0.22188798173333,0.0312938911122994,0.000855792708838521,0.0399206957821031
