"","KEGG.yellow","KEGG.black","KEGG.brown","KEGG.purple","KEGG.red","KEGG.turquoise","KEGG.magenta","KEGG.blue","KEGG.green"
"SAM000362_tp1",-0.00727844233845822,-0.00804522769770184,-0.0119876613678901,0.0409378079332812,0.00865524657937426,-0.00942577876028177,-0.0142557647972623,0.0214559831190095,-0.0120205647521825
"SAM000363_tp1",-0.00631978072093391,-0.013191219907809,-0.0168999158922993,0.0239380988983263,-0.0250953196168111,-0.011236952538791,-0.023365235874655,0.0127182640190598,-0.00594492177601375
"SAM000363_tp2",-0.0523071120786449,0.00395068382650306,0.0188016745134886,0.0461284437840616,-0.017182819312123,-0.00178704479988174,-0.0186167043683573,0.014079725860835,0.0261779788805487
"SAM000363_tp3",-0.037553245130511,-0.0404974811981125,0.00326632939527559,0.0127730531950031,-0.0129329878617482,-0.00447293917074781,0.0237873326001766,0.0480651806753995,0.0664179011322353
"SAM000364_tp1",0.0603602986523724,0.102212887679562,0.0462062232814815,-0.0385245163943578,-0.0236512491819824,-0.00926102071855191,-0.019877705574303,-0.05792460156216,-0.0132622023643102
"SAM000364_tp2",0.00866983054592249,0.0204101476752353,0.0213381167823745,-0.0370603276883203,0.0456214701834595,-0.00948305625561729,-0.0144598574173493,-0.00277575322265224,-0.0125144014273761
"SAM000364_tp3",0.0202046874711897,0.0177735501705261,0.0125374908817169,-0.0316506008382759,0.0220399779326488,-0.00876350078982138,-0.00240896238283046,-0.0169897825288179,-0.00410595011081978
"SAM000366_tp1",0.0572661585483121,0.0214003127822908,-0.0215651967181614,-0.0412555820883151,-0.0257453096345752,-0.0124762663093413,-0.00832006996307546,-0.0411928227126358,-0.0150934975194982
"SAM000367_tp1",-0.0125999535250353,-0.0131728789521651,0.00431111747076404,0.0916335515355052,-0.0148402092088779,-0.0053030309031219,-0.0110590030152119,-0.00616365496763986,0.00144003062551053
"SAM000368_tp1",-0.112501961258986,0.203352464120293,0.257945932771776,-0.00244820636162116,-0.0292565392894306,-0.00947617387816143,0.00198993674365061,0.0569643695477017,-0.00985301337211548
"SAM000368_tp2",-0.0895692278030212,-0.0106551373547365,0.084686838516008,-0.0100010941729834,-0.014912129035971,-0.00616155287329657,0.0268516168645754,0.0857934682110001,0.0134493298404425
"SAM000370_tp1",-0.0104932822701172,-0.0190130998077849,-0.0119730454377148,-0.0437451512580522,-0.0212316907429331,-0.0107509755114616,-0.00547681334115609,0.0262769519232647,-0.0143664613003846
"SAM000370_tp2",-0.0511104988412831,-0.0570366274661116,-0.00382003903448823,-0.0389163857996214,-0.0117985890093223,-0.00484372536991571,0.153025469760448,0.0920014693863565,0.0110316330217449
"SAM000371_tp1",0.00814178063109619,-0.00797724223245708,-0.0123229566550105,-0.0460575257277829,-0.0241730194886309,-0.00952433202326569,0.0105100278877106,-0.000653438381560013,-0.003688052288071
"SAM000372_tp1",-0.015627541978753,-0.0240577857442227,-0.00811092484129904,-0.0436179062899867,0.0699911342960381,-0.0110281844426918,-0.0222255220184596,0.0297474521077391,-0.0132893487271348
"SAM000373_tp1",-0.0524330370058861,-0.00523862414167584,0.0318484934786133,-0.0227070561843424,-0.0251993318909063,-0.0110888415340742,-0.0236105980070508,0.0768286850901516,-0.0137859398816644
"SAM000375_tp1",0.0496006441654508,0.0123951880805981,-0.0362976216917313,0.0405600435558147,-0.0240128122251636,-0.012454639846229,-0.0174405257282991,-0.0413797296177326,-0.0141902051715401
"SAM000375_tp2",-0.0242961715829062,-0.0346225534723626,-0.016346612842667,0.0190233849503457,-0.0149873609442891,-0.00835786302640923,0.00386575879898998,0.0485924887489217,-0.00746374196875831
"SAM000376_tp1",0.0461256110210938,-0.00136813141693901,-0.0340418673691441,-0.0379055745635547,-0.0181936904947435,-0.00829668035476367,-0.0140588072164637,-0.010931178232429,-0.0104261431217425
"SAM000378_tp1",-0.0313470957924624,-0.0162112596225221,0.0281118144112908,0.00458370682752457,-0.0193541864943046,-0.00954383412750626,-0.0102402416666721,0.0393260081585817,-0.0102922715468871
"SAM000378_tp2",-0.0406711483390697,0.00601903663242283,0.0459384794085346,-0.0299235541055854,-0.020708492960825,-0.0112459519807862,0.0062232934878656,0.0243723002635626,-0.0106410044010614
"SAM000379_tp1",0.0503592947625436,0.00214481660208805,-0.0269008440535512,-0.0131731919286145,-0.0251631163805563,-0.0120346216862392,-0.00091312625486493,-0.0210533076633393,-0.0150147264753357
"SAM000379_tp2",0.0600765620803321,0.00705071538471016,-0.0317239994336084,0.0190614412130583,-0.0235650202737315,-0.0129808857690294,-0.0176722756337786,-0.0413487977773455,-0.0157602559793575
"SAM000380_tp1",0.122783093295245,0.0610805421641423,-0.0362159173493781,-0.0459889019304165,-0.0306064351378652,-0.0150601086769426,-0.0232731092810617,-0.0809547137723014,-0.014547707815186
"SAM000382_tp1",-0.0219562466873351,-0.0255614279160331,0.00938490628957758,-0.0418175301609051,0.0321060970795164,-0.0069477778056213,0.267649545175144,0.0230329639562443,-0.00637069231454908
"SAM000383_tp1",0.0451161624333366,0.0120490855911879,-0.0279745361146231,0.0368700179047494,-0.0200456628918377,-0.000258064210322368,-0.0154877369819108,-0.0433109625549977,-0.0141835455052097
"SAM000384_tp1",0.07693543892963,0.0432408805142214,-0.0317444204314209,-0.0447957391630202,-0.02770678809376,-0.0148940633967442,-0.012851101343397,-0.0558913193888868,-0.0177191793633709
"SAM000384_tp2",-0.0997338045780648,-0.0138234958085743,0.0753553512551241,-0.0246730042780614,-0.0101797336283912,-0.00474554897644196,0.0431377509381184,0.100487723957329,0.0377166079388896
"SAM000385_tp1",0.0510680885540086,-0.00665150284379216,-0.0215892154698816,0.0639658580815421,-0.015147194955203,-0.00754700459249616,0.0373927519541404,-0.0293682586745231,0.0069525954104785
"SAM000385_tp2",-0.0379119128848827,-0.0584429944709433,0.00535228403407017,0.0562190769747229,0.00203195858455032,0.00124181487882801,0.387223632942092,0.0562982437300685,0.0574273593332295
"SAM000386_tp1",-0.0485290866337972,-0.0403211262201362,0.030781280787631,-0.0298391404162036,-0.00143984677327673,0.0181686585546259,0.0973571126870666,0.058650517985884,0.00300200241641929
"SAM000386_tp2",-0.0780488764774786,0.00398886212525062,0.0918151994000244,-0.00871502793189831,-0.00655438211836385,0.00349750067560477,-0.000915524942178814,0.0598488462412899,0.0800826106544068
"SAM000387_tp1",-0.0330046414763226,-0.0160744445545863,-0.0144497972845352,0.198402589512246,-0.0129781465125617,0.00361228088567851,-0.00902719101621251,0.0118356741130939,-0.00122464150193451
"SAM000388_tp1",-0.0148219884661537,0.072866271740568,-0.000970399352703547,0.0598016746110739,-0.0220002762627919,-0.00133643617352698,-0.0185455707205126,-0.0770667889569037,-0.0143374057986486
"SAM000390_tp1",-0.022294497691771,-0.00323636091184317,-0.00427220285344032,-0.0431035376887413,-0.0276222909440593,-0.0127738248343565,-0.0156868991648299,0.00729932502817313,-0.0144745807290583
"SAM000393_tp1",0.0748457957361783,0.0121060412264692,-0.0390726921388702,-0.0271664397097493,-0.00660217606262693,-0.00743382909411945,-0.014036928489788,-0.0645042334940911,0.015727735886189
"SAM000393_tp2",-0.0203157942299624,-0.0385843812912809,-0.00308658996498086,-0.0292477127050251,-0.00194579101769589,0.00508123662776362,0.0131071605210042,0.0202714932039816,0.186383438986124
"SAM000394_tp1",-0.0148496307646442,0.00137492302326201,-0.00549096457148004,-0.0425865872335499,0.251623886464406,-0.0107568908202195,-0.0202764875878745,-0.0163383031531393,-0.0134875787212293
"SAM000394_tp2",0.0165594863607604,-0.00913147904314126,-0.0184205883412261,-0.0275141483644607,-0.0078385570527816,0.0214173122244866,-0.0126635159325202,-0.0327341246605071,-0.00211892294057125
"SAM000394_tp3",0.0257738743053966,-0.0191802343203897,-0.0350996248279631,-0.0430429504493785,-0.0243842036580334,-0.0110246201452963,-0.0210196031823555,-0.00209702173699564,0.00391675077654413
"SAM000395_tp1",0.0126447329731789,-0.0219711301339901,-0.029581016205919,0.012826074730223,-0.0201359624436279,-0.00980354706763227,0.0146296427513196,0.024145435511566,-0.0118070271877944
"SAM000395_tp2",-0.00935911606988772,-0.0563971525031378,-0.0230604701518653,0.0120015981167356,0.0177869042235972,0.00375958865265715,0.160438966980024,0.0671711852240598,0.0392355681763695
"SAM000396_tp1",-0.00997837746228502,0.00129538492766446,-0.00937703489514727,-0.0317251671724125,0.249784828230602,0.299575393147214,-0.0178509746703365,-0.0242925968528992,-0.014421656376928
"SAM000396_tp2",0.0170017199819198,-0.010269452539507,-0.0159764156110646,-0.0348734752377215,0.223759535316131,0.305646171286108,-0.0151028230047494,-0.0255914658767983,-0.0135405033331323
"SAM000397_tp1",0.00668232880334235,0.0332614819023809,-0.00960322951201194,0.0306751176714186,0.00353197244806349,-0.00712290579309703,-0.0225378412215048,-0.0396894250058647,-0.0109130807540345
"SAM000397_tp2",-0.0444705994628801,-0.0344214508210071,-0.0119541028441269,0.0813636842997733,-0.0141928259481154,-0.00397526689643084,-0.0156060060002572,0.0556777657806721,0.00375951273606932
"SAM000397_tp3",0.050159567834044,0.0180944213038503,-0.0141385682920109,0.0403270874248304,-0.02289697046401,-0.0109410919705211,-0.0225516040086666,-0.0439787697512052,-0.00527485706606289
"SAM000398_tp1",-0.0248073968621986,0.0555164210225695,0.03199179109846,0.0332072553391777,-0.0289207218649867,-0.0127807324449707,-0.0228099180679279,-0.0147776167144549,-0.014372709909489
"SAM000398_tp2",0.0131854400244796,-0.00190860158995258,-0.0150069539304625,0.0252600249003192,-0.0220983542195616,-0.010960291209698,-0.021609557233612,-0.01850302546488,-0.0103992946113841
"SAM000398_tp3",-0.012156856667831,-0.020909611768943,-0.00827688255496053,0.0596707293644337,-0.0183974411432903,-0.00837403049680199,-0.0220286749760284,0.000769082678688397,-0.0110754247748287
"SAM000399_tp1",0.0231793668892762,0.00252476990676717,-0.0170930601308376,0.257533301359383,-0.00767346242305226,-0.0020113090265681,-0.0161677749821285,-0.0413096595155176,-0.00928108887039892
"SAM000400_tp1",-0.0491449339418094,-0.0466772244087932,0.0163129327842144,0.0672720356995115,0.0641210727724968,-0.00368239379532901,0.0903802157860302,0.0467378558890907,-0.00278553868359355
"SAM000401_tp1",0.000378104741387935,-0.0114973824017514,-0.00689178338738056,0.00965390856808556,-0.0271931310786339,-0.0124085892050491,-0.023499976537633,0.0190567809761291,-0.0145761267498493
"SAM000403_tp1",0.0188063299524638,0.0560536410910939,-0.0115508681750056,0.00614115322822549,-0.0270840198632378,-0.0139645611745819,-0.0233671268720851,-0.0740088873840893,-0.0161378930637755
"SAM000404_tp1",-0.0788540014302498,-0.0815103146651751,0.0326604642743789,-0.00619702417596835,0.00480939595217251,0.05174992412936,0.00212781393072709,0.12679188283322,0.0234520889708024
"SAM000405_tp1",0.111253884881976,0.0394641041192906,-0.0298116060115873,0.0363335438213952,-0.00502637834898212,-0.012123143454795,-0.0220477528256511,-0.067283592671543,-0.0137986158651882
"SAM000406_tp1",0.0262892823988582,0.012640909521894,-0.013624383221153,-0.0147755883669345,-0.0238599404629601,-0.00987902616395727,0.00502279934894599,-0.0310009328220993,-0.0107023005421737
"SAM000407_tp1",-0.0142854117023253,-0.026713154233165,0.00100114050750041,-0.0153956354364124,0.0189102326828227,-0.0117253211653613,0.00601338560135694,0.0291637123658642,-0.0126791442598452
"SAM000407_tp2",-0.0868637335206744,-0.0855569235633999,0.00591991112559034,0.0230028059364365,0.0533192064029734,-0.00549343336548664,0.0942319431564082,0.136687436343578,0.00163538095780797
"SAM000407_tp3",-0.0248691430056042,-0.0451815234832254,-0.00866181017168072,-0.0106961407481007,-0.0174003913230625,-0.00900483204296678,0.0340752315952015,0.0551067154158325,-0.00396208562245925
"SAM000408_tp1",-0.0201046774333283,-0.0219182070275263,0.00635848914327899,0.00909651973182635,0.100249250845075,-0.00471090727987498,-0.0114591197501986,0.00414336986154133,0.00372803112961215
"SAM000408_tp2",-0.0562446209500421,-0.0563486222155916,-0.00390795345436697,0.0520420749185411,-0.0114788604594706,-0.00597416327749005,-0.0145725375930725,0.0764421236291202,0.0217272644964648
"SAM000408_tp3",-0.0284528097512165,0.0144190516898026,-0.0174391076429441,0.0837030116168824,-0.0176717491663748,-0.00892006321436793,-0.0100460754814362,-0.0292911710166614,-0.00540117969557998
"SAM000410_tp1",0.0424777857874619,-0.0123801208642647,-0.0248627108615503,-0.00694617872061256,-0.00847752626090935,-0.00481970962552876,-0.0177361415634461,-0.0078056934996521,-0.00455440063036099
"SAM000410_tp2",0.028192279821751,-0.0199367181829282,-0.0283068642031949,-0.0063060626959235,0.0119662381891107,-0.0108762101887939,-0.0139245400662308,-0.0125740943474986,-0.0012425975945896
"SAM000410_tp3",-0.00568786463839026,-0.0289216599153692,-0.0231045337113272,-0.00222448378003602,-0.0132223212824001,-0.0101533316610469,-0.0188633841456523,0.0135629644995366,-0.00157333879684105
"SAM000411_tp1",-0.00184942696896273,-0.00643818536736744,0.0183046160129347,-0.0262448322472058,0.157490624878207,-0.00652157721899262,-0.00690321701835914,-0.0140430395080289,-0.0028405470565142
"SAM000411_tp2",-0.051543584751184,-0.0140489809455276,0.041096273190507,-0.0259291328390103,0.0236378172403009,-0.00358179687366941,0.0280559616554666,0.050700697033461,0.217634485966857
"SAM000411_tp3",-0.0313237053944435,-0.027441880889408,0.013355784127824,-0.0316654981018738,0.0612578854713484,-0.00496066882400886,0.00268816396067926,0.0298402084242064,0.137640271273407
"SAM000412_tp1",0.0448389025303432,-0.0105716629938681,-0.022565644032425,-0.0408522729020473,0.0197911721897759,-0.0106387750235563,-0.0166886154916727,-0.016592242912414,-0.0116267585483418
"SAM000415_tp1",0.134764445995701,0.0549483855195962,-0.0344090303724003,-0.0470251135039684,-0.0180226733712024,-0.0150557181467015,-0.0226962593306975,-0.0868503122813554,-0.0157260150439816
"SAM000416_tp1",-0.00924185900108764,-0.0012420943471037,-0.0131922770093202,-0.0463682944254047,-0.0239788475870344,-0.0130779217154131,0.00375804501677003,-0.00388219255853626,-0.0155968929668097
"SAM000417_tp1",0.00206888480995859,0.0235610198363554,-0.00451826507969578,-0.0445831084024372,-0.0282942246733273,-0.0143225063575645,-0.0179494462517989,-0.0192768707162826,-0.0139515667552833
"SAM000417_tp2",0.000452637223668883,-0.0226767652829473,-0.0242329211570586,-0.0429019638979235,-0.0203177536271546,-0.0123025390309307,0.00601273055688196,0.0061667470850788,-0.004773957484375
"SAM000418_tp1",0.0698299040469496,0.0171017674411997,-0.0259560496545095,0.00968291589412804,-0.0208391142295557,-0.0122353901277658,-0.0225725658403138,-0.0387949141274616,-0.0125098730650726
"SAM000418_tp2",0.0185728850496433,-0.0338525916991553,-0.0219547321093336,-0.0134007289119884,-0.0117666562648798,-0.010252928813647,-0.0185381245116864,0.0187665707445874,0.0294594086469797
"SAM000418_tp3",0.0139893225062992,-0.0290337128496649,-0.0202739088547903,-0.0120738006374038,-0.0184885919445964,-0.0107349705777783,-0.021156964920194,0.0163335515632231,-0.0084975082061067
"SAM000419_tp1",0.00133342651771363,-0.00437291331577877,-0.0301563372207593,-0.041160572142997,-0.0156540768716324,-0.000922021696975974,0.00659523272326369,-0.0102059991046423,-0.00955234251033807
"SAM000420_tp1",-0.00820192804554775,-0.0148456922010798,-0.00854187236596159,0.024794032038941,0.0457245527903211,-0.011070616151765,-0.0160603355375065,0.00394548707085133,-0.00711995079123561
"SAM000421_tp1",0.00307386707117243,0.00472513461185934,-0.000292019047745882,-0.0382586478520281,-0.0108021235150146,0.0353879746693048,-0.0232019240412884,-0.0296955412064407,-0.0131957081593245
"SAM000422_tp1",0.0462151965355749,0.00244905722410429,-0.0271237171137881,-0.00281484591341043,-0.0175384023612171,-0.00874246741535382,-0.00290964068648763,-0.0372057378073904,-0.00462841342470812
"SAM000422_tp2",0.0278826345664949,-0.0307435847675302,-0.0266850176895175,0.138442365752016,-0.00679979814576954,0.00930192345871855,0.0141645559315306,0.000474014640194779,0.0753043395551699
"SAM000422_tp3",0.0189350297069832,-0.0243306643425709,-0.0137520390082374,0.0481380972637069,-0.0115586040396986,-0.00082752084143761,0.0128597221024127,-0.00351714611582795,0.00405170891141504
"SAM000424_tp1",0.0306649007893124,-0.00437749230057706,-0.0235253240213502,0.00876145667955211,-0.0214461472634934,-0.0114139787865799,-0.0232262790660355,-0.0132179199723303,-0.00994721949588688
"SAM000424_tp2",-0.00940739311953641,-0.045958742656803,-0.0222403543462403,0.0117379269116116,-0.0167022199872586,-0.00725343216285513,-0.0169474351925635,0.0565372354985652,-0.00559728887936634
"SAM000424_tp3",0.0361263482591985,-0.00694916831351201,-0.0361924777967287,-0.010103901478375,-0.0234244620631551,-0.0128194160142959,-0.0175700006295962,-0.0284602898878768,-0.0133246919462618
"SAM000425_tp1",-0.00745203182999523,-0.0222212172255162,-0.00453954882855771,-0.0373878885729877,0.0789774155869197,-0.0108244332111217,-0.0206272648006854,0.00750696810979887,0.00634260870856737
"SAM000426_tp1",-0.0322722393368234,0.134859721616764,0.129561136934226,-0.0449558194185788,-0.0262670743513933,-0.0134910023457639,-0.0209002656207571,0.0072736038383968,-0.0071943967173215
"SAM000426_tp2",-0.0789022798081159,-0.0258610284550618,0.0386208001193784,-0.0306675087559284,0.0266921654483686,-0.00555758803076965,0.00358441854666526,0.0794881161308937,0.0468671207196674
"SAM000427_tp1",-0.0507530406191238,-0.0325964177028111,0.0143571993841751,-0.0381621166810085,-0.00058517297436878,-0.00536760316077124,-0.0165742449953213,0.0526671390156395,-0.00748287699601964
"SAM000427_tp2",-0.0613961980519239,-0.0673709258881312,0.0134713043494624,-0.0332458346196426,-0.01240183541778,-0.00831487650400393,0.0106773588954688,0.105546310075391,0.0103924098696338
"SAM000428_tp1",-0.0204132176146598,0.00384319731748217,0.00620411302225368,-0.0422614224725944,-0.0261836200506443,-0.00979840630729568,-0.0138026954124496,0.0100000633713441,-0.000427251758108883
"SAM000428_tp2",-0.0430908437354725,-0.0191563981680282,0.00711355201766883,-0.0386945088405981,-0.0139867138716881,-0.00832050147180981,0.128900066510804,0.0266818946684547,0.00522819755711564
"SAM000429_tp1",0.00180272594091187,-0.0218101474648144,-0.00184928327099139,0.00508655900836329,-0.0123793219244666,-0.00966171337514591,-0.017147014475702,0.0111077398734892,-0.013166422839144
"SAM000429_tp2",-0.0403446982768308,-0.044117751714978,0.00951939024446317,0.0208832200585105,-0.00908868766388302,-0.00642672155967243,-0.0171199394719177,0.0570696249274618,-0.0111507212041402
"SAM000429_tp3",-0.0108540823963565,-0.0274381510983975,-0.00260770693814587,-0.0121098154419111,-0.00459691974419105,-0.0107783432410786,-0.0226273828222727,0.0271392815062178,-0.0127684338388478
"SAM000430_tp1",-0.0408295005543115,-0.0195029577277474,0.0129214552384645,0.0234427606319451,-0.0207484084385046,-0.00439091590419684,-0.0222418770528544,0.0544382319349063,-0.0113179192803915
"SAM000431_tp1",-0.0205103649751299,0.0016990744412954,-0.00212836764246303,0.0110940917212126,-0.0228047478847371,-0.012838917725099,-0.00137250477198172,0.0242944316435142,-0.0138313001066334
"SAM000431_tp2",-0.0250007119741635,-0.0255048881817494,-0.00171958524704325,0.0168308519039553,-0.0180046269128889,-0.0101688110716752,-0.00231352883527703,0.039904051980861,-0.00587400158832853
"SAM000433_tp1",0.0327908299552641,-0.00688651553491591,-0.0165575016717767,-0.0372862661196929,0.0011558296091906,-0.00706812690958326,-0.0207141947575112,-0.0160394697695645,-0.0144458427351864
"SAM000433_tp2",-0.00448650871761162,-0.0289689865091295,-0.0206154281819716,-0.0311466639830724,-0.0179690683415595,-0.0101999936967128,-0.0156001744135935,0.00777230207807796,-0.00135242052482267
"SAM000433_tp3",-0.0518030080144825,-0.0546746547475244,-0.00213697460333662,0.0119517859351896,0.226539386172383,-0.00181186730178667,0.0401013739770833,0.0557159302570227,0.0313971704888609
"SAM000434_tp1",-0.0290921922432263,0.0587292945232444,0.012583029740641,-0.0397876999478365,-0.0302899619510463,-0.0118924869358527,-0.0206327622584277,-0.0615219738361501,-0.00901210320195872
"SAM000434_tp2",-0.0404003893913608,-0.00244677941454593,0.000714848842768346,-0.0315361930837341,-0.023200604381941,-0.00967376743676713,-0.0207409170311528,-0.0103873806565058,-0.00541046435488269
"SAM000434_tp3",-0.015936769756936,0.0510268479035702,6.34977822817723e-05,-0.0449933572332771,-0.033392206644332,-0.0154417540786616,-0.0236253128776754,-0.0621460327462542,-0.0127444403862997
"SAM000436_tp1",0.00449675244231554,-0.0257906723688767,-0.00472857783725117,-0.0441863023311902,-0.0163160533697379,-0.0112112583939735,-0.020490191233746,0.0182884516250127,-0.00468771414082115
"SAM000436_tp2",-0.0447231309645871,-0.0625053559393534,0.00684625094782419,-0.0418123160136622,-0.00816618609258475,-0.0074352147116601,-0.0199361835693248,0.0929140487226313,0.0117683417833283
"SAM000439_tp1",0.139031124049462,0.0360112374059393,-0.0403498662035043,-0.040851797626748,-0.023065760433331,-0.00423461722120341,-0.0173916026726854,-0.0623870159879885,-0.0112247919761368
"SAM000440_tp1",-0.0378323679226965,-0.0169502180044958,-0.00772610104935564,-0.0445292001622792,-0.015159739465176,-0.00313073807540876,0.0206098078560064,0.0428201970040622,-0.0112039775765492
"SAM000440_tp2",-0.0270766888298071,-0.0381050767625122,-0.00882643684518237,-0.0399825664893752,-0.00512052828381126,-0.00966230064754224,-0.0056173316888698,0.0457059282304187,-0.00719314968877878
"SAM000444_tp1",-0.0622575976725731,-0.0232343111807102,0.0420194973092345,0.0851706389382232,0.0127827433986591,-0.0081701120130501,-0.01879914277705,0.0541555173959651,0.000195885903148313
"SAM000444_tp2",-0.0678369828133695,-0.0126294035238062,0.0537549781168412,0.132843880601075,-0.00504704491924495,-0.00621766178974959,-0.0215502377459978,0.052859759249972,0.00118455422597098
"SAM000445_tp1",-0.0510202122987824,0.0641887772790082,0.0744112704569004,-0.0392293599923962,-0.0292864066009452,-0.0112899138900475,-0.022682576569384,0.0189890333341618,-0.0100474908181954
"SAM000445_tp2",-0.0816797848065995,0.00623621227115239,0.0598841034817307,-0.0384394037150776,-0.0226437736622978,-0.00996453264568609,-0.0207234832246752,0.0622284164175082,-0.00207524992384927
"SAM000446_tp1",-0.0936651657819746,-0.0717160060233759,0.0511501100121131,-0.0166151652419587,-0.00870574869310814,-0.00760470471763347,-0.00288094290800004,0.11994161466676,-0.00352496179173916
"SAM000447_tp1",0.0215842985125381,0.0198604716246625,0.0063452857023538,0.00482250514927984,-0.0071785090767205,-0.0120701807745686,-0.0178985889003789,-0.0384424312694456,-0.0112022509137616
"SAM000447_tp2",-0.0203828757630042,-0.00533012221254209,0.00537525958585994,0.0062658434065923,0.00339665269365747,-0.0099873793814978,-0.00578890185390306,-0.0139936028879006,-0.0103347593943845
"SAM000448_tp1",0.00118085689225564,-0.034318830123381,-0.0273718473936293,0.00090022898284338,-0.0109271097001928,0.0155191138562918,-0.0104868137500145,0.0371967690293978,-0.00752139099133681
"SAM000448_tp2",-0.00995955409088957,-0.0417074111753184,-0.0230444523503763,0.014001658621697,0.0716808874311658,-0.00823027030483517,-0.00515646478845899,0.0444058419170973,-0.0112936821810099
"SAM000450_tp1",-0.0462346126936367,-0.0228060657098556,0.0397720388745195,0.0502597076936282,0.0226953280570395,-0.00889559627542863,-0.0164055342116868,0.040797079159226,0.000768951575422159
"SAM000451_tp1",0.106997312373343,0.0284101370826996,-0.0321307829827239,0.0532378671077841,-0.0127068887573665,0.00418803366883625,-0.00914707570419511,-0.0643074142982974,-0.0102993926937078
"SAM000452_tp1",-0.00302743097583413,-0.0059783012000825,-0.0156507828214397,0.00239417509966271,0.0470276477100288,0.234628260874108,-0.0229524668910411,-0.00328247256514625,-0.0139499765493737
"SAM000452_tp2",0.00022941059674062,-0.0300222712537711,-0.0245294590899119,0.0137314503662001,-0.00889610719379661,0.0229900369101655,-0.0170685543509348,0.0220503117016642,-0.00911629130376638
"SAM000452_tp3",0.0152990561379308,-0.00337525357273648,-0.0299910346980812,0.0241477870541327,0.00505099690893455,0.0835266406222112,-0.0104252410887171,-0.0254902531895747,-0.00728522262896785
"SAM000462_tp1",0.0464839993278837,0.00843154889853848,-0.0356415672889048,-0.0455679304183033,-0.028784076903376,-0.0148479064013672,-0.0133630956481811,-0.0265503036838523,-0.0164559188631894
"SAM000463_tp1",0.0574916608895442,0.0379173154049121,-0.0239986460569008,-0.0316778860355417,-0.0291681432770439,-0.011400493436859,-0.0199215813532596,-0.0616059331548509,-0.0147821994242786
"SAM000464_tp1",0.064247820906479,-0.000786849138269953,-0.0251135821697223,-0.0393942660462701,-0.0179003496739864,0.0175745428297081,0.0447641342093407,-0.0235195910389668,-0.012824420333372
"SAM000471_tp1",-0.0316235024103539,0.0341916088130019,-0.00131084960580383,-0.0381825091001984,0.0121958202347125,-0.0116258495096379,-0.0206394793733328,-0.0440772758528519,-0.0145422836437602
"SAM000471_tp3",0.00523441135062933,0.00323620479750756,-0.00589648634968782,-0.0318651113246262,-0.0215696045880032,-0.00688149060114189,-0.0201034665727303,-0.0375706163210351,-0.00210872804671994
"SAM000484_tp3",0.0116918671439789,-0.027774956464684,-0.0297870648435111,0.0256958009067966,-0.018332965902416,-0.0104187387404834,-0.00505839093840736,0.00653556794044303,-0.0101666021767131
"SAM000217_tp3",-0.0328232701066522,-0.04586736410043,0.0029395490416695,-0.0329968893239821,0.011595189400549,-0.00818965526288241,-0.01323396471681,0.0590178751107823,0.0061193781388637
"SAM000462_tp2",0.0496274363934358,-0.00964937923878504,-0.035437917805961,-0.0433185900456748,-0.0235735235782136,-0.0129474126547744,0.02779965706824,-0.0193356372723154,-0.0119155921212915
"SAM000466_tp1",-0.094374795766881,0.0577761605831344,0.111802325245785,0.0230174160581052,-0.0186483709065493,-0.00737922526678759,-0.00282340062827262,0.0741590058359801,-0.0101043151695237
"SAM000466_tp2",-0.0941169295663245,0.0244856282523634,0.0919360155951758,0.0964479982067095,-0.0164606658038079,-0.00685933409206943,0.0220763604131875,0.0727136387265317,-0.00872025420652108
"SAM000466_tp3",-0.0355561667186087,0.0017967414728864,0.0331181261500135,0.127086312525787,-0.0143557023979328,0.00350825103804206,-0.0171712700429142,0.0319428183275161,-0.0101966519426243
"SAM000470_tp1",0.00560799502480297,-0.00978331955961359,-0.00446547601339379,0.13319167345596,-0.0140304336522076,0.00212717185680941,-0.00439863037812708,-0.00915637858593317,0.00764435053389117
"SAM000470_tp2",-0.00605374797066736,-0.0147861732189497,3.02458609133975e-05,0.0879335868118276,-0.0117702380609281,-0.00638112022041393,-0.0115506675947989,0.0043060734641931,-0.00503429716375006
"SAM000475_tp1",0.0362661539467996,0.00982876260927758,-0.0159329014916043,-0.0403379150460949,-0.011997925342829,-0.00406775456244603,-0.0235633346410698,-0.0416716006162074,-0.0148976697677637
"SAM000475_tp2",0.00781958651937215,-0.0013490314452732,-0.010234927685761,-0.0398057894944172,-0.010788672100647,0.00383686700804748,-0.0192314128150615,-0.0269962433483682,-0.0101632747699441
"SAM000476_tp1",0.0357017418050866,0.0364722491764161,-0.0136721515519282,-0.0328645973856843,-0.02558844295832,-0.0108793532911777,-0.0216013427312797,-0.0465248757462051,-0.0110387500449026
"SAM000476_tp2",0.0246483386746601,0.015228813228442,-0.0188634569799086,-0.0379092443626704,-0.0238359510439443,-0.00973083120375249,-0.0230219170406446,-0.035932383474728,-0.012077054110282
"SAM000476_tp3",0.0772940933246546,0.0295458544334181,-0.0319280700871369,-0.041908497579935,-0.012585021877384,0.0486197130302442,-0.0238788967460753,-0.0676215391740727,-0.00924283020979106
"SAM000477_tp1",0.101740439155389,0.0354842783683934,-0.0435440114270102,0.0199305774958372,-0.0200021557327487,0.00364975172021804,-0.021976252466242,-0.0678787673171575,-0.0129159047208549
